Local time - DST,temp_air,relative_humidity,ghi,dni,dhi,IR(h),wind_speed,wind_direction,pressure
2014-01-01 00:00:00+00:00,0.43,86.38,0.0,0.0,0.0,217.16,1.16,346.0,96884.0
2014-01-01 01:00:00+00:00,0.27,85.29,0.0,0.0,0.0,217.16,1.15,280.0,95045.0
2014-01-01 02:00:00+00:00,0.11,84.2,0.0,0.0,0.0,217.15,1.15,298.0,95026.0
2014-01-01 03:00:00+00:00,-0.06,83.11,0.0,0.0,0.0,217.15,1.14,315.0,95007.0
2014-01-01 04:00:00+00:00,-0.22,82.02,0.0,0.0,0.0,217.14,1.14,319.0,94998.0
2014-01-01 05:00:00+00:00,-0.38,80.93,0.0,0.0,0.0,217.14,1.14,323.0,94989.0
2014-01-01 06:00:00+00:00,-0.54,79.84,0.0,0.0,0.0,217.13,1.13,327.0,94979.0
2014-01-01 07:00:00+00:00,-0.7,78.75,0.0,0.0,0.0,217.13,1.13,328.0,95007.0
2014-01-01 08:00:00+00:00,-0.86,77.66,0.0,0.0,0.0,217.12,1.12,328.0,95035.0
2014-01-01 09:00:00+00:00,1.78,73.8,121.0,705.5,22.0,221.45,0.74,329.0,95063.0
2014-01-01 10:00:00+00:00,4.3,66.99,228.0,742.85,47.0,225.68,0.79,277.0,95020.0
2014-01-01 11:00:00+00:00,6.82,60.17,311.0,859.02,44.0,229.92,0.83,225.0,94976.0
2014-01-01 12:00:00+00:00,9.34,53.36,335.0,818.42,59.0,234.15,0.87,173.0,94933.0
2014-01-01 13:00:00+00:00,8.12,59.22,322.0,865.77,44.0,234.55,1.09,175.0,94927.0
2014-01-01 14:00:00+00:00,6.9,65.09,193.0,299.78,114.0,234.95,1.31,177.0,94920.0
2014-01-01 15:00:00+00:00,5.68,70.95,88.0,100.94,71.0,235.35,1.53,179.0,94914.0
2014-01-01 16:00:00+00:00,4.89,74.11,9.0,0.0,9.0,233.25,1.76,185.0,94908.0
2014-01-01 17:00:00+00:00,4.1,77.26,0.0,0.0,0.0,231.15,1.99,190.0,94902.0
2014-01-01 18:00:00+00:00,3.31,80.42,0.0,0.0,0.0,229.05,2.22,196.0,94895.0
2014-01-01 19:00:00+00:00,3.09,80.4,0.0,0.0,0.0,227.82,2.38,195.0,94902.0
2014-01-01 20:00:00+00:00,2.87,80.37,0.0,0.0,0.0,226.58,2.53,195.0,94908.0
2014-01-01 21:00:00+00:00,2.65,80.35,0.0,0.0,0.0,225.35,2.69,194.0,94914.0
2014-01-01 22:00:00+00:00,3.0,78.24,0.0,0.0,0.0,227.1,2.51,191.0,94877.0
2014-01-01 23:00:00+00:00,3.36,76.12,0.0,0.0,0.0,228.85,2.33,189.0,94839.0
2014-01-02 00:00:00+00:00,3.71,74.01,0.0,0.0,0.0,230.6,2.15,186.0,94802.0
2014-01-02 01:00:00+00:00,3.34,75.11,0.0,0.0,0.0,241.17,2.4,190.0,94765.0
2014-01-02 02:00:00+00:00,2.98,76.21,0.0,0.0,0.0,251.73,2.66,193.0,94727.0
2014-01-02 03:00:00+00:00,2.61,77.31,0.0,0.0,0.0,262.3,2.91,197.0,94690.0
2014-01-02 04:00:00+00:00,2.66,77.26,0.0,0.0,0.0,264.85,2.84,199.0,94646.0
2014-01-02 05:00:00+00:00,2.72,77.21,0.0,0.0,0.0,267.4,2.77,201.0,94603.0
2014-01-02 06:00:00+00:00,2.77,77.16,0.0,0.0,0.0,269.95,2.7,203.0,94559.0
2014-01-02 07:00:00+00:00,3.74,76.99,0.0,0.0,0.0,275.3,2.39,203.0,94553.0
2014-01-02 08:00:00+00:00,4.71,76.82,0.0,0.0,0.0,280.65,2.07,203.0,94547.0
2014-01-02 09:00:00+00:00,5.68,76.65,56.0,28.42,52.0,286.0,1.75,204.0,94541.0
2014-01-02 10:00:00+00:00,6.16,77.97,43.0,0.0,43.0,292.1,1.86,206.0,94541.0
2014-01-02 11:00:00+00:00,6.64,79.29,61.0,0.0,61.0,298.2,1.96,208.0,94541.0
2014-01-02 12:00:00+00:00,7.13,80.61,128.0,5.91,126.0,304.3,2.07,210.0,94541.0
2014-01-02 13:00:00+00:00,7.22,81.77,80.0,0.0,80.0,307.67,1.91,211.0,94572.0
2014-01-02 14:00:00+00:00,7.31,82.94,43.0,0.0,43.0,311.03,1.75,212.0,94603.0
2014-01-02 15:00:00+00:00,7.41,84.1,51.0,0.0,51.0,314.4,1.59,213.0,94634.0
2014-01-02 16:00:00+00:00,6.97,85.84,11.0,0.0,11.0,314.52,1.59,222.0,94681.0
2014-01-02 17:00:00+00:00,6.53,87.57,0.0,0.0,0.0,314.63,1.59,230.0,94727.0
2014-01-02 18:00:00+00:00,6.09,89.31,0.0,0.0,0.0,314.75,1.59,239.0,94774.0
2014-01-02 19:00:00+00:00,5.33,90.21,0.0,0.0,0.0,314.0,1.49,254.0,94799.0
2014-01-02 20:00:00+00:00,4.56,91.1,0.0,0.0,0.0,313.25,1.39,270.0,94824.0
2014-01-02 21:00:00+00:00,3.8,92.0,0.0,0.0,0.0,312.5,1.3,286.0,94849.0
2014-01-02 22:00:00+00:00,3.63,92.1,0.0,0.0,0.0,306.78,1.29,291.0,94836.0
2014-01-02 23:00:00+00:00,3.46,92.21,0.0,0.0,0.0,301.07,1.29,295.0,94824.0
2014-01-03 00:00:00+00:00,3.29,92.31,0.0,0.0,0.0,295.35,1.28,300.0,94811.0
2014-01-03 01:00:00+00:00,3.26,92.48,0.0,0.0,0.0,297.6,1.38,297.0,94824.0
2014-01-03 02:00:00+00:00,3.24,92.64,0.0,0.0,0.0,299.85,1.49,294.0,94836.0
2014-01-03 03:00:00+00:00,3.21,92.81,0.0,0.0,0.0,302.1,1.59,291.0,94849.0
2014-01-03 04:00:00+00:00,3.21,92.78,0.0,0.0,0.0,297.35,1.72,280.0,94839.0
2014-01-03 05:00:00+00:00,3.22,92.74,0.0,0.0,0.0,292.6,1.85,269.0,94830.0
2014-01-03 06:00:00+00:00,3.22,92.71,0.0,0.0,0.0,287.85,1.99,259.0,94821.0
2014-01-03 07:00:00+00:00,4.44,89.73,0.0,0.0,0.0,289.05,2.01,254.0,94867.0
2014-01-03 08:00:00+00:00,5.66,86.76,0.0,0.0,0.0,290.25,2.03,250.0,94914.0
2014-01-03 09:00:00+00:00,6.88,83.78,85.0,198.25,57.0,291.45,2.06,246.0,94961.0
2014-01-03 10:00:00+00:00,8.15,79.73,196.0,424.15,92.0,294.95,2.0,234.0,94942.0
2014-01-03 11:00:00+00:00,9.41,75.68,242.0,345.03,134.0,298.45,1.95,222.0,94923.0
2014-01-03 12:00:00+00:00,10.68,71.63,162.0,35.28,150.0,301.95,1.9,209.0,94905.0
2014-01-03 13:00:00+00:00,10.43,70.29,309.0,724.03,74.0,301.97,1.93,214.0,94933.0
2014-01-03 14:00:00+00:00,10.18,68.95,169.0,168.22,124.0,301.98,1.96,218.0,94961.0
2014-01-03 15:00:00+00:00,9.94,67.61,144.0,584.51,43.0,302.0,1.99,223.0,94989.0
2014-01-03 16:00:00+00:00,9.22,71.34,14.0,0.0,14.0,296.02,1.94,245.0,95023.0
2014-01-03 17:00:00+00:00,8.5,75.08,0.0,0.0,0.0,290.03,1.89,267.0,95057.0
2014-01-03 18:00:00+00:00,7.78,78.81,0.0,0.0,0.0,284.05,1.85,290.0,95091.0
2014-01-03 19:00:00+00:00,7.15,81.26,0.0,0.0,0.0,281.43,1.82,295.0,95095.0
2014-01-03 20:00:00+00:00,6.51,83.7,0.0,0.0,0.0,278.82,1.78,300.0,95098.0
2014-01-03 21:00:00+00:00,5.88,86.15,0.0,0.0,0.0,276.2,1.75,304.0,95101.0
2014-01-03 22:00:00+00:00,6.02,86.0,0.0,0.0,0.0,277.4,1.56,308.0,95085.0
2014-01-03 23:00:00+00:00,6.16,85.85,0.0,0.0,0.0,278.6,1.37,312.0,95070.0
2014-01-04 00:00:00+00:00,6.3,85.7,0.0,0.0,0.0,279.8,1.19,315.0,95054.0
2014-01-04 01:00:00+00:00,6.03,88.02,0.0,0.0,0.0,285.58,1.19,306.0,95054.0
2014-01-04 02:00:00+00:00,5.75,90.33,0.0,0.0,0.0,291.37,1.2,296.0,95054.0
2014-01-04 03:00:00+00:00,5.48,92.65,0.0,0.0,0.0,297.15,1.2,286.0,95054.0
2014-01-04 04:00:00+00:00,5.4,93.18,0.0,0.0,0.0,300.55,1.48,227.0,94995.0
2014-01-04 05:00:00+00:00,5.31,93.7,0.0,0.0,0.0,303.95,1.76,167.0,94936.0
2014-01-04 06:00:00+00:00,5.23,94.23,0.0,0.0,0.0,307.35,2.04,108.0,94877.0
2014-01-04 07:00:00+00:00,5.92,92.43,0.0,0.0,0.0,312.48,2.01,119.0,94830.0
2014-01-04 08:00:00+00:00,6.62,90.63,0.0,0.0,0.0,317.62,1.98,130.0,94783.0
2014-01-04 09:00:00+00:00,7.31,88.83,46.0,7.05,45.0,322.75,1.94,141.0,94737.0
2014-01-04 10:00:00+00:00,8.27,86.6,55.0,0.0,55.0,323.83,2.08,141.0,94606.0
2014-01-04 11:00:00+00:00,9.23,84.37,60.0,0.0,60.0,324.92,2.22,140.0,94475.0
2014-01-04 12:00:00+00:00,10.19,82.14,64.0,0.0,64.0,326.0,2.36,140.0,94345.0
2014-01-04 13:00:00+00:00,9.95,81.32,49.0,0.0,49.0,324.1,2.41,145.0,94236.0
2014-01-04 14:00:00+00:00,9.72,80.51,73.0,0.0,73.0,322.2,2.46,150.0,94127.0
2014-01-04 15:00:00+00:00,9.49,79.69,45.0,0.0,45.0,320.3,2.51,154.0,94018.0
2014-01-04 16:00:00+00:00,9.33,81.81,4.0,0.0,4.0,322.88,2.23,158.0,93971.0
2014-01-04 17:00:00+00:00,9.17,83.92,0.0,0.0,0.0,325.47,1.96,162.0,93925.0
2014-01-04 18:00:00+00:00,9.02,86.04,0.0,0.0,0.0,328.05,1.68,165.0,93878.0
2014-01-04 19:00:00+00:00,8.88,86.04,0.0,0.0,0.0,330.68,1.4,169.0,93850.0
2014-01-04 20:00:00+00:00,8.73,86.04,0.0,0.0,0.0,333.32,1.12,173.0,93822.0
2014-01-04 21:00:00+00:00,8.59,86.04,0.0,0.0,0.0,335.95,0.84,177.0,93794.0
2014-01-04 22:00:00+00:00,8.66,87.14,0.0,0.0,0.0,333.1,1.29,171.0,93738.0
2014-01-04 23:00:00+00:00,8.72,88.23,0.0,0.0,0.0,330.25,1.73,166.0,93682.0
2014-01-05 00:00:00+00:00,8.79,89.33,0.0,0.0,0.0,327.4,2.18,160.0,93626.0
2014-01-05 01:00:00+00:00,8.56,89.63,0.0,0.0,0.0,326.52,1.98,160.0,93648.0
2014-01-05 02:00:00+00:00,8.33,89.92,0.0,0.0,0.0,325.63,1.78,160.0,93669.0
2014-01-05 03:00:00+00:00,8.1,90.22,0.0,0.0,0.0,324.75,1.59,160.0,93691.0
2014-01-05 04:00:00+00:00,7.84,92.15,0.0,0.0,0.0,325.63,1.13,150.0,93725.0
2014-01-05 05:00:00+00:00,7.59,94.08,0.0,0.0,0.0,326.52,0.67,140.0,93760.0
2014-01-05 06:00:00+00:00,7.33,96.01,0.0,0.0,0.0,327.4,0.21,130.0,93794.0
2014-01-05 07:00:00+00:00,7.55,97.21,0.0,0.0,0.0,331.13,0.66,106.0,93893.0
2014-01-05 08:00:00+00:00,7.77,98.42,0.0,0.0,0.0,334.87,1.11,81.0,93993.0
2014-01-05 09:00:00+00:00,7.99,99.62,49.0,7.01,48.0,338.6,1.56,56.0,94093.0
2014-01-05 10:00:00+00:00,8.02,99.35,46.0,0.0,46.0,339.78,1.47,40.0,94167.0
2014-01-05 11:00:00+00:00,8.05,99.08,54.0,0.0,54.0,340.97,1.38,24.0,94242.0
2014-01-05 12:00:00+00:00,8.08,98.81,109.0,0.0,109.0,342.15,1.3,8.0,94317.0
2014-01-05 13:00:00+00:00,8.07,97.17,72.0,0.0,72.0,340.55,1.27,6.0,94429.0
2014-01-05 14:00:00+00:00,8.06,95.54,41.0,0.0,41.0,338.95,1.25,4.0,94541.0
2014-01-05 15:00:00+00:00,8.05,93.9,40.0,0.0,40.0,337.35,1.23,2.0,94653.0
2014-01-05 16:00:00+00:00,7.63,94.69,14.0,0.0,14.0,335.73,1.05,2.0,94749.0
2014-01-05 17:00:00+00:00,7.22,95.49,0.0,0.0,0.0,334.12,0.87,2.0,94846.0
2014-01-05 18:00:00+00:00,6.81,96.28,0.0,0.0,0.0,332.5,0.69,2.0,94942.0
2014-01-05 19:00:00+00:00,6.4,96.9,0.0,0.0,0.0,330.92,0.55,2.0,94998.0
2014-01-05 20:00:00+00:00,6.0,97.52,0.0,0.0,0.0,329.33,0.41,1.0,95054.0
2014-01-05 21:00:00+00:00,5.59,98.14,0.0,0.0,0.0,327.75,0.28,1.0,95110.0
2014-01-05 22:00:00+00:00,5.29,97.81,0.0,0.0,0.0,319.47,0.27,358.0,95113.0
2014-01-05 23:00:00+00:00,4.98,97.48,0.0,0.0,0.0,311.18,0.26,355.0,95116.0
2014-01-06 00:00:00+00:00,4.68,97.15,0.0,0.0,0.0,302.9,0.25,352.0,95119.0
2014-01-06 01:00:00+00:00,4.53,96.17,0.0,0.0,0.0,294.28,0.49,346.0,95085.0
2014-01-06 02:00:00+00:00,4.38,95.18,0.0,0.0,0.0,285.67,0.74,341.0,95051.0
2014-01-06 03:00:00+00:00,4.23,94.2,0.0,0.0,0.0,277.05,0.98,335.0,95017.0
2014-01-06 04:00:00+00:00,4.24,92.53,0.0,0.0,0.0,277.77,1.07,329.0,94964.0
2014-01-06 05:00:00+00:00,4.25,90.86,0.0,0.0,0.0,278.48,1.16,323.0,94911.0
2014-01-06 06:00:00+00:00,4.26,89.19,0.0,0.0,0.0,279.2,1.26,318.0,94858.0
2014-01-06 07:00:00+00:00,5.8,83.19,0.0,0.0,0.0,275.57,1.36,306.0,94877.0
2014-01-06 08:00:00+00:00,7.34,77.19,0.0,0.0,0.0,271.93,1.47,295.0,94895.0
2014-01-06 09:00:00+00:00,8.88,71.19,117.0,585.35,33.0,268.3,1.57,283.0,94914.0
2014-01-06 10:00:00+00:00,10.86,66.94,213.0,551.49,76.0,269.42,1.5,257.0,94914.0
2014-01-06 11:00:00+00:00,12.83,62.7,272.0,501.19,113.0,270.53,1.43,230.0,94914.0
2014-01-06 12:00:00+00:00,14.81,58.45,289.0,448.89,134.0,271.65,1.35,203.0,94914.0
2014-01-06 13:00:00+00:00,13.91,63.39,326.0,810.52,58.0,275.3,1.66,204.0,94955.0
2014-01-06 14:00:00+00:00,13.01,68.34,266.0,820.21,41.0,278.95,1.96,206.0,94995.0
2014-01-06 15:00:00+00:00,12.12,73.28,162.0,760.53,25.0,282.6,2.26,207.0,95035.0
2014-01-06 16:00:00+00:00,11.33,77.83,16.0,0.0,16.0,272.63,2.37,216.0,95045.0
2014-01-06 17:00:00+00:00,10.54,82.38,0.0,0.0,0.0,262.67,2.48,225.0,95054.0
2014-01-06 18:00:00+00:00,9.75,86.93,0.0,0.0,0.0,252.7,2.59,234.0,95063.0
2014-01-06 19:00:00+00:00,9.52,86.11,0.0,0.0,0.0,251.75,2.56,232.0,95076.0
2014-01-06 20:00:00+00:00,9.3,85.3,0.0,0.0,0.0,250.8,2.52,230.0,95088.0
2014-01-06 21:00:00+00:00,9.07,84.48,0.0,0.0,0.0,249.85,2.48,228.0,95101.0
2014-01-06 22:00:00+00:00,9.45,82.23,0.0,0.0,0.0,252.85,2.25,231.0,95119.0
2014-01-06 23:00:00+00:00,9.84,79.97,0.0,0.0,0.0,255.85,2.01,235.0,95138.0
2014-01-07 00:00:00+00:00,10.22,77.72,0.0,0.0,0.0,258.85,1.78,238.0,95157.0
2014-01-07 01:00:00+00:00,9.85,77.68,0.0,0.0,0.0,262.8,1.66,257.0,95210.0
2014-01-07 02:00:00+00:00,9.49,77.64,0.0,0.0,0.0,266.75,1.55,275.0,95263.0
2014-01-07 03:00:00+00:00,9.12,77.6,0.0,0.0,0.0,270.7,1.43,294.0,95315.0
2014-01-07 04:00:00+00:00,8.28,81.63,0.0,0.0,0.0,271.18,1.29,304.0,95309.0
2014-01-07 05:00:00+00:00,7.45,85.65,0.0,0.0,0.0,271.67,1.15,315.0,95303.0
2014-01-07 06:00:00+00:00,6.61,89.68,0.0,0.0,0.0,272.15,1.01,325.0,95297.0
2014-01-07 07:00:00+00:00,7.45,87.28,0.0,0.0,0.0,269.68,1.01,325.0,95300.0
2014-01-07 08:00:00+00:00,8.28,84.89,0.0,0.0,0.0,267.22,1.01,324.0,95303.0
2014-01-07 09:00:00+00:00,9.12,82.49,68.0,69.2,58.0,264.75,1.01,324.0,95306.0
2014-01-07 10:00:00+00:00,11.18,74.99,245.0,872.92,27.0,267.18,1.06,275.0,95284.0
2014-01-07 11:00:00+00:00,13.24,67.48,321.0,878.03,41.0,269.62,1.11,227.0,95263.0
2014-01-07 12:00:00+00:00,15.31,59.98,348.0,837.98,57.0,272.05,1.16,178.0,95241.0
2014-01-07 13:00:00+00:00,14.23,65.14,334.0,856.09,49.0,272.67,1.32,179.0,95259.0
2014-01-07 14:00:00+00:00,13.15,70.3,269.0,823.67,41.0,273.28,1.48,180.0,95278.0
2014-01-07 15:00:00+00:00,12.07,75.46,132.0,344.66,69.0,273.9,1.64,180.0,95297.0
2014-01-07 16:00:00+00:00,11.24,78.73,17.0,0.0,17.0,269.45,1.69,198.0,95331.0
2014-01-07 17:00:00+00:00,10.41,82.0,0.0,0.0,0.0,265.0,1.74,216.0,95365.0
2014-01-07 18:00:00+00:00,9.59,85.27,0.0,0.0,0.0,260.55,1.79,233.0,95399.0
2014-01-07 19:00:00+00:00,8.96,86.64,0.0,0.0,0.0,261.93,1.7,251.0,95431.0
2014-01-07 20:00:00+00:00,8.34,88.02,0.0,0.0,0.0,263.32,1.6,268.0,95462.0
2014-01-07 21:00:00+00:00,7.71,89.39,0.0,0.0,0.0,264.7,1.5,285.0,95493.0
2014-01-07 22:00:00+00:00,7.53,89.9,0.0,0.0,0.0,268.33,1.5,293.0,95471.0
2014-01-07 23:00:00+00:00,7.36,90.42,0.0,0.0,0.0,271.97,1.49,300.0,95449.0
2014-01-08 00:00:00+00:00,7.18,90.93,0.0,0.0,0.0,275.6,1.49,308.0,95427.0
2014-01-08 01:00:00+00:00,6.87,90.85,0.0,0.0,0.0,276.15,1.32,311.0,95437.0
2014-01-08 02:00:00+00:00,6.56,90.76,0.0,0.0,0.0,276.7,1.16,315.0,95446.0
2014-01-08 03:00:00+00:00,6.25,90.68,0.0,0.0,0.0,277.25,0.99,318.0,95455.0
2014-01-08 04:00:00+00:00,6.02,91.13,0.0,0.0,0.0,277.53,0.85,318.0,95452.0
2014-01-08 05:00:00+00:00,5.78,91.57,0.0,0.0,0.0,277.82,0.7,319.0,95449.0
2014-01-08 06:00:00+00:00,5.55,92.02,0.0,0.0,0.0,278.1,0.55,320.0,95446.0
2014-01-08 07:00:00+00:00,6.64,88.74,0.0,0.0,0.0,277.92,0.56,325.0,95493.0
2014-01-08 08:00:00+00:00,7.73,85.45,0.0,0.0,0.0,277.73,0.57,329.0,95539.0
2014-01-08 09:00:00+00:00,8.82,82.17,121.0,618.07,31.0,277.55,0.58,334.0,95586.0
2014-01-08 10:00:00+00:00,10.93,76.88,232.0,708.67,54.0,281.68,0.51,327.0,95568.0
2014-01-08 11:00:00+00:00,13.04,71.58,313.0,792.1,59.0,285.82,0.43,320.0,95549.0
2014-01-08 12:00:00+00:00,15.16,66.29,299.0,480.89,131.0,289.95,0.36,314.0,95530.0
2014-01-08 13:00:00+00:00,14.04,71.09,288.0,498.09,121.0,285.05,0.46,304.0,95524.0
2014-01-08 14:00:00+00:00,12.92,75.9,182.0,186.11,130.0,280.15,0.57,295.0,95518.0
2014-01-08 15:00:00+00:00,11.8,80.7,77.0,26.95,72.0,275.25,0.68,285.0,95511.0
2014-01-08 16:00:00+00:00,10.81,81.76,18.0,0.0,18.0,272.88,0.75,295.0,95499.0
2014-01-08 17:00:00+00:00,9.82,82.81,0.0,0.0,0.0,270.52,0.82,306.0,95487.0
2014-01-08 18:00:00+00:00,8.84,83.87,0.0,0.0,0.0,268.15,0.9,316.0,95474.0
2014-01-08 19:00:00+00:00,8.15,85.8,0.0,0.0,0.0,269.53,1.03,317.0,95480.0
2014-01-08 20:00:00+00:00,7.47,87.73,0.0,0.0,0.0,270.92,1.15,318.0,95487.0
2014-01-08 21:00:00+00:00,6.78,89.66,0.0,0.0,0.0,272.3,1.28,319.0,95493.0
2014-01-08 22:00:00+00:00,6.83,90.18,0.0,0.0,0.0,274.17,1.45,316.0,95446.0
2014-01-08 23:00:00+00:00,6.89,90.71,0.0,0.0,0.0,276.03,1.61,313.0,95399.0
2014-01-09 00:00:00+00:00,6.94,91.23,0.0,0.0,0.0,277.9,1.78,310.0,95353.0
2014-01-09 01:00:00+00:00,7.17,88.57,0.0,0.0,0.0,275.45,1.77,306.0,95315.0
2014-01-09 02:00:00+00:00,7.39,85.9,0.0,0.0,0.0,273.0,1.75,302.0,95278.0
2014-01-09 03:00:00+00:00,7.62,83.24,0.0,0.0,0.0,270.55,1.74,298.0,95241.0
2014-01-09 04:00:00+00:00,7.55,82.72,0.0,0.0,0.0,270.65,1.74,297.0,95188.0
2014-01-09 05:00:00+00:00,7.48,82.2,0.0,0.0,0.0,270.75,1.74,295.0,95135.0
2014-01-09 06:00:00+00:00,7.41,81.68,0.0,0.0,0.0,270.85,1.74,294.0,95082.0
2014-01-09 07:00:00+00:00,8.27,80.13,0.0,0.0,0.0,273.17,1.6,294.0,95082.0
2014-01-09 08:00:00+00:00,9.13,78.58,0.0,0.0,0.0,275.48,1.45,294.0,95082.0
2014-01-09 09:00:00+00:00,9.99,77.03,93.0,231.53,59.0,277.8,1.31,294.0,95082.0
2014-01-09 10:00:00+00:00,11.58,72.88,177.0,261.14,111.0,281.23,1.14,285.0,95035.0
2014-01-09 11:00:00+00:00,13.17,68.73,257.0,381.33,134.0,284.67,0.97,276.0,94989.0
2014-01-09 12:00:00+00:00,14.77,64.58,104.0,0.0,104.0,288.1,0.8,268.0,94942.0
2014-01-09 13:00:00+00:00,13.97,68.11,198.0,106.58,162.0,291.08,1.01,252.0,94902.0
2014-01-09 14:00:00+00:00,13.17,71.65,135.0,42.54,123.0,294.07,1.21,236.0,94861.0
2014-01-09 15:00:00+00:00,12.37,75.18,131.0,297.27,75.0,297.05,1.42,221.0,94821.0
2014-01-09 16:00:00+00:00,11.51,78.28,19.0,0.0,19.0,296.63,1.48,225.0,94805.0
2014-01-09 17:00:00+00:00,10.65,81.38,0.0,0.0,0.0,296.22,1.53,229.0,94790.0
2014-01-09 18:00:00+00:00,9.79,84.48,0.0,0.0,0.0,295.8,1.59,232.0,94774.0
2014-01-09 19:00:00+00:00,9.32,85.11,0.0,0.0,0.0,295.32,1.57,235.0,94796.0
2014-01-09 20:00:00+00:00,8.85,85.74,0.0,0.0,0.0,294.83,1.55,238.0,94818.0
2014-01-09 21:00:00+00:00,8.38,86.37,0.0,0.0,0.0,294.35,1.53,240.0,94839.0
2014-01-09 22:00:00+00:00,8.3,87.13,0.0,0.0,0.0,297.23,1.26,250.0,94852.0
2014-01-09 23:00:00+00:00,8.21,87.89,0.0,0.0,0.0,300.12,0.99,260.0,94864.0
2014-01-10 00:00:00+00:00,8.13,88.65,0.0,0.0,0.0,303.0,0.72,270.0,94877.0
2014-01-10 01:00:00+00:00,7.93,91.5,0.0,0.0,0.0,301.73,1.0,281.0,94923.0
2014-01-10 02:00:00+00:00,7.72,94.34,0.0,0.0,0.0,300.47,1.28,291.0,94970.0
2014-01-10 03:00:00+00:00,7.52,97.19,0.0,0.0,0.0,299.2,1.56,302.0,95017.0
2014-01-10 04:00:00+00:00,7.3,97.57,0.0,0.0,0.0,298.82,1.53,311.0,95060.0
2014-01-10 05:00:00+00:00,7.08,97.95,0.0,0.0,0.0,298.43,1.49,319.0,95104.0
2014-01-10 06:00:00+00:00,6.86,98.33,0.0,0.0,0.0,298.05,1.46,328.0,95147.0
2014-01-10 07:00:00+00:00,7.38,97.29,0.0,0.0,0.0,295.27,1.23,334.0,95210.0
2014-01-10 08:00:00+00:00,7.89,96.26,0.0,0.0,0.0,292.48,0.99,341.0,95272.0
2014-01-10 09:00:00+00:00,8.41,95.22,39.0,0.0,39.0,289.7,0.76,347.0,95334.0
2014-01-10 10:00:00+00:00,9.5,86.84,121.0,43.24,110.0,290.47,0.69,347.0,95284.0
2014-01-10 11:00:00+00:00,10.59,78.47,89.0,0.0,89.0,291.23,0.61,348.0,95235.0
2014-01-10 12:00:00+00:00,11.68,70.09,113.0,0.0,113.0,292.0,0.54,348.0,95185.0
2014-01-10 13:00:00+00:00,11.25,73.62,52.0,0.0,52.0,289.28,0.67,348.0,95203.0
2014-01-10 14:00:00+00:00,10.82,77.15,84.0,0.0,84.0,286.57,0.8,347.0,95222.0
2014-01-10 15:00:00+00:00,10.4,80.68,45.0,0.0,45.0,283.85,0.92,347.0,95241.0
2014-01-10 16:00:00+00:00,9.05,84.19,16.0,0.0,16.0,282.93,0.88,339.0,95263.0
2014-01-10 17:00:00+00:00,7.7,87.7,0.0,0.0,0.0,282.02,0.83,332.0,95284.0
2014-01-10 18:00:00+00:00,6.36,91.21,0.0,0.0,0.0,281.1,0.79,324.0,95306.0
2014-01-10 19:00:00+00:00,5.63,92.26,0.0,0.0,0.0,281.92,0.68,315.0,95312.0
2014-01-10 20:00:00+00:00,4.9,93.31,0.0,0.0,0.0,282.73,0.57,306.0,95319.0
2014-01-10 21:00:00+00:00,4.17,94.36,0.0,0.0,0.0,283.55,0.46,297.0,95325.0
2014-01-10 22:00:00+00:00,4.38,93.88,0.0,0.0,0.0,285.78,0.64,300.0,95297.0
2014-01-10 23:00:00+00:00,4.59,93.4,0.0,0.0,0.0,288.02,0.83,302.0,95269.0
2014-01-11 00:00:00+00:00,4.8,92.92,0.0,0.0,0.0,290.25,1.02,304.0,95241.0
2014-01-11 01:00:00+00:00,5.1,92.45,0.0,0.0,0.0,292.47,1.12,305.0,95238.0
2014-01-11 02:00:00+00:00,5.41,91.97,0.0,0.0,0.0,294.68,1.21,307.0,95235.0
2014-01-11 03:00:00+00:00,5.71,91.5,0.0,0.0,0.0,296.9,1.31,308.0,95231.0
2014-01-11 04:00:00+00:00,5.57,91.17,0.0,0.0,0.0,293.65,1.36,305.0,95185.0
2014-01-11 05:00:00+00:00,5.44,90.83,0.0,0.0,0.0,290.4,1.4,302.0,95138.0
2014-01-11 06:00:00+00:00,5.3,90.5,0.0,0.0,0.0,287.15,1.45,299.0,95091.0
2014-01-11 07:00:00+00:00,6.54,86.82,0.0,0.0,0.0,286.87,1.38,284.0,95082.0
2014-01-11 08:00:00+00:00,7.77,83.15,0.0,0.0,0.0,286.58,1.31,268.0,95073.0
2014-01-11 09:00:00+00:00,9.01,79.47,98.0,260.57,59.0,286.3,1.24,252.0,95063.0
2014-01-11 10:00:00+00:00,10.82,74.24,228.0,624.48,68.0,288.75,0.94,236.0,95042.0
2014-01-11 11:00:00+00:00,12.63,69.02,204.0,143.87,157.0,291.2,0.64,221.0,95020.0
2014-01-11 12:00:00+00:00,14.45,63.79,243.0,199.26,172.0,293.65,0.34,205.0,94998.0
2014-01-11 13:00:00+00:00,13.32,69.29,254.0,282.76,157.0,298.62,0.32,219.0,95060.0
2014-01-11 14:00:00+00:00,12.19,74.78,206.0,267.54,129.0,303.58,0.3,232.0,95123.0
2014-01-11 15:00:00+00:00,11.06,80.28,81.0,25.73,76.0,308.55,0.28,245.0,95185.0
2014-01-11 16:00:00+00:00,10.15,82.23,13.0,0.0,13.0,304.58,0.32,264.0,95200.0
2014-01-11 17:00:00+00:00,9.24,84.18,0.0,0.0,0.0,300.62,0.37,282.0,95216.0
