,kWh
356,4.8621710437110615
357,4.8621710437110615
358,4.8621710437110615
359,4.8621710437110615
360,4.8621710437110615
361,4.8621710437110615
362,4.8621710437110615
363,4.8621710437110615
364,4.8621710437110615
365,4.8621710437110615
366,4.8621710437110615
367,4.8621710437110615
368,5.979473669937699
369,6.724342087422124
370,7.469210504906548
371,8.958947339875397
372,9.70381575735982
373,8.065105238894088
374,7.469210504906548
375,8.958947339875397
376,8.214078922390971
377,5.2346052524532745
378,4.8621710437110615
379,4.8621710437110615
380,4.8621710437110615
381,4.8621710437110615
382,4.8621710437110615
383,4.8621710437110615
384,4.8621710437110615
385,4.8621710437110615
386,4.8621710437110615
387,4.8621710437110615
388,4.8621710437110615
389,4.8621710437110615
390,4.8621710437110615
391,4.8621710437110615
392,5.979473669937699
393,6.724342087422124
394,7.469210504906548
395,8.958947339875397
396,9.70381575735982
397,8.065105238894088
398,7.469210504906548
399,8.958947339875397
400,8.214078922390971
401,5.2346052524532745
402,4.8621710437110615
403,4.8621710437110615
404,4.8621710437110615
405,4.8621710437110615
406,4.8621710437110615
407,4.8621710437110615
408,4.8621710437110615
409,4.8621710437110615
410,4.8621710437110615
411,4.8621710437110615
412,4.8621710437110615
413,4.8621710437110615
414,4.8621710437110615
415,4.8621710437110615
416,5.979473669937699
417,6.724342087422124
418,7.469210504906548
419,8.958947339875397
420,9.70381575735982
421,8.065105238894088
422,7.469210504906548
423,8.958947339875397
424,8.214078922390971
425,5.2346052524532745
426,4.8621710437110615
427,4.8621710437110615
428,4.8621710437110615
429,4.8621710437110615
430,4.8621710437110615
431,4.8621710437110615
432,4.8621710437110615
433,4.8621710437110615
434,4.8621710437110615
435,4.8621710437110615
436,4.8621710437110615
437,4.8621710437110615
438,4.8621710437110615
439,4.8621710437110615
440,5.979473669937699
441,6.724342087422124
442,7.469210504906548
443,8.958947339875397
444,9.70381575735982
445,8.065105238894088
446,7.469210504906548
447,18.127280673208734
448,8.214078922390971
449,5.2346052524532745
450,4.8621710437110615
451,4.8621710437110615
452,4.8621710437110615
453,4.8621710437110615
454,4.8621710437110615
455,4.8621710437110615
456,4.8621710437110615
457,4.8621710437110615
458,4.8621710437110615
459,4.8621710437110615
460,4.8621710437110615
461,4.8621710437110615
462,4.8621710437110615
463,4.8621710437110615
464,5.979473669937699
465,6.724342087422124
466,7.469210504906548
467,8.958947339875397
468,9.70381575735982
469,8.065105238894088
470,7.469210504906548
471,8.958947339875397
472,8.214078922390971
473,5.2346052524532745
474,4.8621710437110615
475,4.8621710437110615
476,4.8621710437110615
477,4.8621710437110615
478,4.8621710437110615
479,4.8621710437110615
480,4.8621710437110615
481,4.8621710437110615
482,4.8621710437110615
483,4.8621710437110615
484,4.8621710437110615
485,4.8621710437110615
486,4.8621710437110615
487,4.865504377044395
488,4.8621710437110615
489,4.8621710437110615
490,4.8621710437110615
491,4.8621710437110615
492,4.8621710437110615
493,4.8621710437110615
494,4.8621710437110615
495,4.8621710437110615
496,7.045296043711062
497,7.054671043711062
498,7.049171043711063
499,7.055671043711062
500,7.052671043711062
501,7.045171043711061
502,6.173671043711062
503,4.8621710437110615
504,4.8621710437110615
505,4.8621710437110615
506,4.8621710437110615
507,4.8621710437110615
508,4.8621710437110615
509,4.8621710437110615
510,4.8621710437110615
511,4.8621710437110615
512,10.62074247228249
513,7.250671043711062
514,4.8621710437110615
515,4.8621710437110615
516,4.8621710437110615
517,4.8621710437110615
518,4.8621710437110615
519,4.8621710437110615
520,4.8621710437110615
521,4.8621710437110615
522,4.8621710437110615
523,4.8621710437110615
524,4.8621710437110615
525,4.8621710437110615
526,4.8621710437110615
527,4.8621710437110615
528,4.8621710437110615
529,4.8621710437110615
530,4.8621710437110615
531,4.8621710437110615
532,4.8621710437110615
533,4.8621710437110615
534,4.8621710437110615
535,4.8621710437110615
536,5.979473669937699
537,6.724342087422124
538,7.469210504906548
539,8.958947339875397
540,9.70381575735982
541,8.065105238894088
542,7.469210504906548
543,8.958947339875397
544,8.214078922390971
545,5.2346052524532745
546,4.8621710437110615
547,4.8621710437110615
548,4.8621710437110615
549,4.8621710437110615
550,4.8621710437110615
551,4.8621710437110615
552,4.8621710437110615
553,4.8621710437110615
554,4.8621710437110615
555,4.8621710437110615
556,4.8621710437110615
557,4.8621710437110615
558,4.8621710437110615
559,4.8621710437110615
560,5.979473669937699
561,6.724342087422124
562,7.469210504906548
563,8.958947339875397
564,9.70381575735982
565,8.065105238894088
566,7.469210504906548
567,8.958947339875397
568,8.214078922390971
569,5.2346052524532745
570,4.8621710437110615
571,4.8621710437110615
572,4.8621710437110615
573,4.8621710437110615
574,4.8621710437110615
575,4.8621710437110615
576,4.8621710437110615
577,4.8621710437110615
578,4.8621710437110615
579,4.8621710437110615
580,4.8621710437110615
581,4.8621710437110615
582,4.8621710437110615
583,4.8621710437110615
584,5.979473669937699
585,6.724342087422124
586,14.259210504906548
587,12.712947339875395
588,9.70381575735982
589,9.261771905560753
590,7.469210504906548
591,8.958947339875397
592,8.214078922390971
593,5.2346052524532745
594,4.8621710437110615
595,4.8621710437110615
596,4.8621710437110615
597,4.8621710437110615
598,4.8621710437110615
599,4.8621710437110615
600,4.8621710437110615
601,4.8621710437110615
602,4.8621710437110615
603,4.8621710437110615
604,4.8621710437110615
605,4.8621710437110615
606,4.8621710437110615
607,4.8621710437110615
608,5.979473669937699
609,6.724342087422124
610,7.469210504906548
611,8.958947339875397
612,9.70381575735982
613,8.065105238894088
614,7.469210504906548
615,8.958947339875397
616,8.214078922390971
617,5.2346052524532745
618,4.8621710437110615
619,4.8621710437110615
620,4.8621710437110615
621,4.8621710437110615
622,4.8621710437110615
623,4.8621710437110615
624,4.8621710437110615
625,4.8621710437110615
626,4.8621710437110615
627,4.8621710437110615
628,4.8621710437110615
629,4.8621710437110615
630,4.8621710437110615
631,4.8621710437110615
632,5.979473669937699
633,6.724342087422124
634,7.469210504906548
635,8.958947339875397
636,9.70381575735982
637,8.065105238894088
638,7.469210504906548
639,8.958947339875397
640,8.214078922390971
641,5.2346052524532745
642,4.8621710437110615
643,4.8621710437110615
644,4.8621710437110615
645,4.8621710437110615
646,4.8621710437110615
647,4.8621710437110615
648,4.8621710437110615
649,4.8621710437110615
650,4.8621710437110615
651,4.8621710437110615
652,4.8621710437110615
653,4.8621710437110615
654,4.8621710437110615
655,4.8621710437110615
656,15.372171043711061
657,15.219671043711061
658,13.928053396652237
659,4.8621710437110615
660,4.8621710437110615
661,4.8621710437110615
662,4.8621710437110615
663,4.8621710437110615
664,4.8621710437110615
665,4.8621710437110615
666,4.8621710437110615
667,4.8621710437110615
668,4.8621710437110615
669,4.8621710437110615
670,4.8621710437110615
671,4.8621710437110615
672,4.8621710437110615
673,4.8621710437110615
674,4.8621710437110615
675,4.8621710437110615
676,4.8621710437110615
677,4.8621710437110615
678,4.8621710437110615
679,4.8621710437110615
680,4.8621710437110615
681,4.8621710437110615
682,4.8621710437110615
683,4.8621710437110615
684,4.8621710437110615
685,4.8621710437110615
686,4.8621710437110615
687,14.663171043711062
688,15.14217104371106
689,5.889671043711061
690,4.8621710437110615
691,4.8621710437110615
692,4.8621710437110615
693,4.8621710437110615
694,4.8621710437110615
695,4.8621710437110615
696,4.8621710437110615
697,4.8621710437110615
698,4.8621710437110615
699,4.8621710437110615
700,4.8621710437110615
701,4.8621710437110615
702,4.8621710437110615
703,4.8621710437110615
704,6.6209736699376975
705,7.390770658850695
706,7.469210504906548
707,8.958947339875397
708,9.70381575735982
709,8.065105238894088
710,7.469210504906548
711,8.958947339875397
712,8.214078922390971
713,5.2346052524532745
714,14.260171043711061
715,15.256171043711062
716,15.19017104371106
717,15.202171043711061
718,15.181694853234871
719,9.455671043711062
720,4.8621710437110615
721,4.8621710437110615
722,4.8621710437110615
723,4.8621710437110615
724,4.8621710437110615
725,4.8621710437110615
726,4.8621710437110615
727,4.8621710437110615
728,6.935473669937698
729,6.846342087422124
730,7.469210504906548
731,8.958947339875397
732,9.70381575735982
733,8.065105238894088
734,7.469210504906548
735,8.958947339875397
736,8.214078922390971
737,5.2346052524532745
738,4.8621710437110615
739,4.8621710437110615
740,4.8621710437110615
741,4.8621710437110615
742,4.8621710437110615
743,4.8621710437110615
744,4.8621710437110615
745,4.8621710437110615
746,4.8621710437110615
747,4.8621710437110615
748,4.8621710437110615
749,4.8621710437110615
750,4.8621710437110615
751,4.8621710437110615
752,5.979473669937699
753,6.724342087422124
754,7.469210504906548
755,8.958947339875397
756,9.70381575735982
757,8.065105238894088
758,7.469210504906548
759,8.958947339875397
760,8.214078922390971
761,5.2346052524532745
762,4.8621710437110615
763,4.8621710437110615
764,4.8621710437110615
765,4.8621710437110615
766,4.8621710437110615
767,4.8621710437110615
768,4.8621710437110615
769,4.8621710437110615
770,4.8621710437110615
771,4.8621710437110615
772,4.8621710437110615
773,4.8621710437110615
774,4.8621710437110615
775,4.8621710437110615
776,5.979473669937699
777,17.058342087422123
778,17.828210504906547
779,25.758947339875398
780,26.50381575735982
781,8.065105238894088
782,7.469210504906548
783,8.958947339875397
784,8.214078922390971
785,5.2346052524532745
786,4.8621710437110615
787,4.8621710437110615
788,4.8621710437110615
789,4.8621710437110615
790,4.8621710437110615
791,4.8621710437110615
792,4.8621710437110615
793,4.8621710437110615
794,4.8621710437110615
795,4.8621710437110615
796,4.8621710437110615
797,4.8621710437110615
798,4.8621710437110615
799,4.8621710437110615
800,5.979473669937699
801,6.724342087422124
802,7.469210504906548
803,8.958947339875397
804,9.70381575735982
805,8.065105238894088
806,14.299924790620835
807,15.740947339875397
808,15.07407892239097
809,7.988605252453274
810,4.8621710437110615
811,4.8621710437110615
812,4.8621710437110615
813,4.8621710437110615
814,4.8621710437110615
815,4.8621710437110615
816,4.8621710437110615
817,4.8621710437110615
818,4.8621710437110615
819,4.8621710437110615
820,4.8621710437110615
821,4.8621710437110615
822,4.8621710437110615
823,4.8621710437110615
824,14.65217104371106
825,8.498171043711062
826,4.8621710437110615
827,4.8621710437110615
828,4.8621710437110615
829,4.8621710437110615
830,4.8621710437110615
831,4.8621710437110615
832,4.8621710437110615
833,4.8621710437110615
834,4.8621710437110615
835,4.8621710437110615
836,4.8621710437110615
837,4.8621710437110615
838,4.8621710437110615
839,4.8621710437110615
840,4.8621710437110615
841,4.8621710437110615
842,4.8621710437110615
843,4.8621710437110615
844,4.8621710437110615
845,4.8621710437110615
846,4.8621710437110615
847,4.8621710437110615
848,11.614671043711063
849,9.622171043711061
850,4.8621710437110615
851,4.8621710437110615
852,4.8621710437110615
853,4.8621710437110615
854,4.8621710437110615
855,4.8621710437110615
856,4.8621710437110615
857,4.8621710437110615
858,4.8621710437110615
859,4.8621710437110615
860,4.8621710437110615
861,4.8621710437110615
862,4.8621710437110615
863,4.8621710437110615
864,4.8621710437110615
865,4.8621710437110615
866,4.8621710437110615
867,4.8621710437110615
868,4.8621710437110615
869,4.8621710437110615
870,4.8621710437110615
871,4.8621710437110615
872,5.979473669937699
873,6.724342087422124
874,7.469210504906548
875,8.958947339875397
876,9.70381575735982
877,8.065105238894088
878,7.469210504906548
879,8.958947339875397
880,8.214078922390971
881,5.2346052524532745
882,4.8621710437110615
883,4.8621710437110615
884,4.8621710437110615
885,4.8621710437110615
886,4.8621710437110615
887,4.8621710437110615
888,4.8621710437110615
889,4.8621710437110615
890,4.8621710437110615
891,4.8621710437110615
892,4.8621710437110615
893,4.8621710437110615
894,4.8621710437110615
895,4.8621710437110615
896,5.979473669937699
897,6.724342087422124
898,7.469210504906548
899,8.958947339875397
900,9.70381575735982
901,8.065105238894088
902,7.469210504906548
903,8.958947339875397
904,8.214078922390971
905,5.2346052524532745
906,4.8621710437110615
907,4.8621710437110615
908,4.8621710437110615
909,4.8621710437110615
910,4.8621710437110615
911,4.8621710437110615
912,4.8621710437110615
913,4.8621710437110615
914,4.8621710437110615
915,4.8621710437110615
916,4.8621710437110615
917,4.8621710437110615
918,4.8621710437110615
919,4.8621710437110615
920,8.177473669937699
921,7.148342087422124
922,7.469210504906548
923,8.958947339875397
924,9.70381575735982
925,8.065105238894088
926,7.469210504906548
927,8.958947339875397
928,8.214078922390971
929,5.2346052524532745
930,4.8621710437110615
931,4.8621710437110615
932,4.8621710437110615
933,4.8621710437110615
934,4.8621710437110615
935,4.8621710437110615
936,4.8621710437110615
937,4.8621710437110615
938,4.8621710437110615
939,4.8621710437110615
940,4.8621710437110615
941,4.8621710437110615
942,4.8621710437110615
943,4.8621710437110615
944,5.979473669937699
945,6.724342087422124
946,7.469210504906548
947,8.958947339875397
948,9.70381575735982
949,8.065105238894088
950,7.469210504906548
951,19.33728067320873
952,16.662828922390972
953,5.2346052524532745
954,4.8621710437110615
955,4.8621710437110615
956,4.8621710437110615
957,4.8621710437110615
958,4.8621710437110615
959,4.8621710437110615
960,4.8621710437110615
961,4.8621710437110615
962,4.8621710437110615
963,4.8621710437110615
964,4.8621710437110615
965,4.8621710437110615
966,4.8621710437110615
967,4.8621710437110615
968,5.979473669937699
969,6.724342087422124
970,7.469210504906548
971,8.958947339875397
972,9.70381575735982
973,8.065105238894088
974,7.469210504906548
975,8.958947339875397
976,8.214078922390971
977,5.2346052524532745
978,4.8621710437110615
979,4.8621710437110615
980,4.8621710437110615
981,4.8621710437110615
982,4.8621710437110615
983,4.8621710437110615
984,4.8621710437110615
985,4.8621710437110615
986,4.8621710437110615
987,4.8621710437110615
988,4.8621710437110615
989,4.8621710437110615
990,4.8621710437110615
991,4.8621710437110615
992,4.8621710437110615
993,4.8621710437110615
994,4.8621710437110615
995,4.8621710437110615
996,4.8621710437110615
997,4.8621710437110615
998,4.8621710437110615
999,4.8621710437110615
1000,4.8621710437110615
1001,4.8621710437110615
1002,4.8621710437110615
1003,4.8621710437110615
1004,4.8621710437110615
1005,4.8621710437110615
1006,4.8621710437110615
1007,4.8621710437110615
1008,4.8621710437110615
1009,4.8621710437110615
1010,4.8621710437110615
1011,4.8621710437110615
1012,4.8621710437110615
1013,4.8621710437110615
1014,4.8621710437110615
1015,4.8621710437110615
1016,4.8621710437110615
1017,4.8621710437110615
1018,4.8621710437110615
1019,4.8621710437110615
1020,4.8621710437110615
1021,4.8621710437110615
1022,4.8621710437110615
1023,6.4421710437110615
1024,6.659671043711063
1025,6.585980567520586
1026,6.467171043711062
1027,6.352171043711062
1028,6.275855254237378
1029,6.232671043711061
1030,6.183171043711061
1031,6.162671043711061
1032,6.146932948472967
1033,6.1086710437110625
1034,6.0941710437110626
1035,6.07059209634264
1036,6.085171043711062
1037,6.074671043711062
1038,6.078361519901538
1039,6.079671043711061
1040,7.230973669937699
1041,8.001342087422124
1042,8.79657892595918
1043,10.367447339875397
1044,11.178552599465084
1045,9.626014329803178
1046,9.092710504906549
1047,10.721052603033291
1048,10.019578922390973
1049,7.010319538167559
1050,6.444171043711062
1051,6.323749991079483
1052,6.225855254237377
1053,6.197409138949157
1054,6.160266281806299
1055,6.129171043711061
1056,6.11979009133011
1057,6.099013148974219
1058,6.0688377103777285
1059,6.036786428326446
1060,6.035504377044395
1061,6.032697359500535
1062,6.0183615199015374
1063,6.039539464763694
1064,7.178973669937699
1065,7.972913515993552
1066,8.758210504906547
1067,10.302447339875396
1068,11.12481575735982
1069,9.59701000079885
1070,9.068710504906548
1071,10.748947339875397
1072,10.026184185548868
1073,7.033652871500893
1074,6.448171043711062
1075,6.347171043711063
1076,6.270592096342641
1077,6.1902662818063
1078,6.139790091330109
1079,6.116671043711062
1080,6.12994882148884
1081,4.8621710437110615
1082,4.8621710437110615
1083,4.8621710437110615
1084,4.8621710437110615
1085,4.8621710437110615
1086,4.8621710437110615
1087,4.8621710437110615
1088,5.979473669937699
1089,6.724342087422124
1090,7.469210504906548
1091,8.958947339875397
1092,9.70381575735982
1093,8.065105238894088
1094,7.469210504906548
1095,8.958947339875397
1096,8.214078922390971
1097,5.2346052524532745
1098,4.8621710437110615
1099,4.8621710437110615
1100,4.8621710437110615
1101,4.8621710437110615
1102,4.8621710437110615
1103,4.8621710437110615
1104,4.8621710437110615
1105,4.8621710437110615
1106,4.8621710437110615
1107,4.8621710437110615
1108,4.8621710437110615
1109,4.8621710437110615
1110,4.8621710437110615
1111,4.8621710437110615
1112,5.979473669937699
1113,6.724342087422124
1114,7.469210504906548
1115,8.958947339875397
1116,9.70381575735982
1117,8.065105238894088
1118,7.469210504906548
1119,8.958947339875397
1120,8.214078922390971
1121,9.331605252453274
1122,4.8621710437110615
1123,4.8621710437110615
1124,4.8621710437110615
1125,4.8621710437110615
1126,4.8621710437110615
1127,4.8621710437110615
1128,4.8621710437110615
1129,4.8621710437110615
1130,4.8621710437110615
1131,4.8621710437110615
1132,4.8621710437110615
1133,4.8621710437110615
1134,4.8621710437110615
1135,15.717171043711062
1136,16.93233081279484
1137,8.913842087422124
1138,7.469210504906548
1139,8.958947339875397
1140,9.70381575735982
1141,8.065105238894088
1142,7.469210504906548
1143,8.958947339875397
1144,8.214078922390971
1145,5.2346052524532745
1146,4.8621710437110615
1147,4.8621710437110615
1148,4.8621710437110615
1149,4.8621710437110615
1150,6.068534680074698
1151,6.040065780553167
1152,6.034551996092015
1153,6.034671043711063
1154,6.032171043711061
1155,6.027465161358121
1156,6.038534680074699
1157,6.03994882148884
1158,6.038080134620152
1159,5.860171043711063
1160,4.8621710437110615
1161,4.8621710437110615
1162,4.8621710437110615
1163,4.8621710437110615
1164,4.8621710437110615
1165,4.8621710437110615
1166,4.997409138949157
1167,4.8621710437110615
1168,5.504171043711062
1169,6.4302662818063006
1170,6.28901314897422
1171,6.207671043711061
1172,6.158671043711061
1173,6.109671043711062
1174,6.064171043711061
1175,6.041694853234871
1176,6.032697359500535
1177,6.027434201605798
1178,6.035855254237378
1179,6.046671043711061
1180,6.066171043711062
1181,6.05322367529001
1182,6.026932948472966
1183,5.723749991079483
1184,4.8621710437110615
1185,4.8621710437110615
1186,4.8621710437110615
1187,4.8621710437110615
1188,4.8621710437110615
1189,4.8621710437110615
1190,4.8621710437110615
1191,5.286171043711062
1192,6.552697359500536
1193,6.427171043711061
1194,6.325855254237377
1195,6.245980567520586
1196,6.185171043711062
1197,6.151671043711062
1198,6.1326973595005345
1199,6.101694853234871
1200,6.05901314897422
1201,6.053671043711061
1202,6.036671043711062
1203,6.027960517395272
1204,6.027625589165607
1205,6.030065780553167
1206,6.021694853234871
1207,6.025671043711062
1208,7.179973669937699
1209,7.9317105084747554
1210,8.73016288585893
1211,10.299473655664869
1212,11.103815757359822
1213,9.545581429370278
1214,8.998258123954166
1215,10.547042577970636
1216,9.785131553969919
1217,6.736605252453273
1218,6.307885329425348
1219,6.2371710437110615
1220,6.2016710437110625
1221,6.172171043711062
1222,6.114171043711062
1223,6.078486833184746
1224,6.048080134620152
1225,6.037171043711062
1226,6.0206710437110615
1227,5.989393265933284
1228,6.010592096342641
1229,6.000742472282489
1230,5.989539464763693
1231,5.9993139008539185
1232,7.140526301516646
1233,7.917499982158966
1234,8.718258123954168
1235,10.252447339875395
1236,11.072387185931248
1237,9.49405260731514
1238,8.954924790620833
1239,10.488947339875397
1240,9.730745589057639
1241,6.702105252453274
1242,6.271171043711062
1243,6.192697359500535
1244,6.151671043711062
1245,6.115171043711062
1246,6.101171043711062
1247,6.049171043711061
1248,6.036671043711062
1249,6.017671043711061
1250,6.001716498256517
1251,5.9933475142992965
1252,6.0045519960920135
1253,5.993123424663443
1254,5.997671043711062
1255,6.007671043711062
1256,17.163333319060506
1257,10.883842087422124
1258,7.469210504906548
1259,8.958947339875397
1260,9.70381575735982
1261,8.065105238894088
1262,7.469210504906548
1263,8.958947339875397
1264,8.214078922390971
1265,5.667105252453274
1266,6.174276306868956
1267,6.075028186568204
1268,6.048486833184747
1269,6.0255043770443955
1270,6.015028186568205
1271,6.008486833184746
1272,6.013671043711062
1273,6.008361519901538
1274,6.008671043711061
1275,5.996615488155506
1276,6.012671043711062
1277,6.012171043711062
1278,6.009671043711062
1279,5.5621710437110625
1280,5.979473669937699
1281,6.724342087422124
1282,7.469210504906548
1283,8.958947339875397
1284,9.70381575735982
1285,8.065105238894088
1286,7.469210504906548
1287,8.958947339875397
1288,8.214078922390971
1289,6.159105252453275
1290,6.284551996092015
1291,6.172171043711062
