,0
0,0.7092909992360588
1,0.22894324386739429
2,2.89772163269618
3,1.0358531197079004
4,1.3895529189307796
5,1.2995118754781532
6,0.8913196357889798
7,0.905334741944259
8,3.110358787808378
9,0.9269168176590138
10,1.076666491100721
11,0.2367337645430362
12,0.4130654187983946
13,0.22063823229050672
14,0.1265443744961921
15,0.7271948364681242
16,5.0
17,3.3122148572266443
18,0.8781397079443304
19,1.1959420801950535
20,2.3878957988247764
21,1.5969356926738498
22,4.014322845902829
23,1.1783062667855122
24,1.490137897877748
25,1.3026743439562316
26,1.2922664607633627
27,1.3212068438255917
28,2.2394244397314873
29,1.5086864551782109
30,4.520744353027576
31,0.47042951027835356
32,2.541329511603069
33,1.214961931288756
34,0.7711658635651584
35,0.909034449610013
36,0.2628141277528544
37,0.11685962998134419
38,1.2840379187016044
39,0.6284818370351766
40,0.4519475547491585
41,0.3759594199318881
42,0.43914974413999347
43,2.228689866915444
44,4.017075814804731
45,2.4493157771642644
46,0.1983762824325714
47,0.8543260894794731
48,0.04110008148122311
49,1.4820590772972517
50,1.1060656800505497
51,0.04439117037556968
52,1.3344622711545269
53,0.44385308317286193
54,3.2138326238117845
55,3.9484621674190272
56,1.3881938731191819
57,0.8654278975976895
58,4.910372386624844
59,0.6861741306527873
60,0.8067775425280409
61,0.25620410062308635
62,0.8402452469615266
63,0.9299926369940785
64,1.6840306621475691
65,0.6025909593919971
66,3.0892042163336835
67,2.494115969562311
68,4.949034042955407
69,1.0036205616939269
70,0.6112647545630455
71,1.8590907041687745
72,1.1773193636110661
73,3.9057489541384043
74,0.7863106523494229
75,0.9581032757592519
76,3.906147552096608
77,0.06352071019521115
78,2.175679718488671
79,0.44560854905349045
80,0.6548712286423263
81,0.34407063868778387
82,0.6787128117646833
83,2.6376548914883133
84,0.9159070455403934
85,0.730558411977795
86,2.5925936507784417
87,1.621213729901231
88,0.7703867156918122
89,1.043313554257643
90,0.5342213382649964
91,0.9332122910195687
92,3.2784375961274383
93,2.455851405954334
94,0.9006779262161292
