,0
0,0.030508463233369074
1,0.08008022068234301
2,0.06960796053698542
3,0.07241001429556038
4,0.1272740882249613
5,0.0947285890938252
6,0.05510926574047461
7,0.09929154575174876
8,0.08523167423739872
9,0.05859745247539457
10,0.06395605182484779
11,0.0854023054148128
12,0.1398978847059812
13,0.03854195265227359
14,0.6732203840980414
15,0.2220366044866133
16,0.036665288813190575
17,0.03831356795420192
18,0.03513127459897722
19,0.0580072133929881
20,0.13573207167065265
21,0.18591403791016292
22,2.680775108116319
23,0.09368396158603691
24,0.06483618940744744
25,0.10008614989539047
26,0.12421704186440406
27,0.05103495464693465
28,0.06735152109744909
29,0.08031154572813361
30,0.04960891962257126
31,0.035791465896425026
32,0.037302340514928374
33,0.2881314525293993
34,0.07615835443746613
35,1.1476338061498914
36,0.7055394883852484
37,0.025
38,0.10179742926501131
39,0.15924344129061754
40,0.09078330583805394
41,0.5031887407438271
42,0.21634482163887875
43,0.03611449760655193
44,0.5638979123939625
45,0.07733059150323895
46,0.09013407424413986
47,0.08609386262939484
48,0.03152976448226429
49,0.06470577265383808
50,0.033347689537948644
51,0.06744676360472439
52,0.07372441139370974
53,0.06189111259227674
54,0.025
55,0.06727966175295055
56,1.6396786779698918
57,0.531269960210102
58,0.06528123832338648
59,0.043662764324184346
60,0.04499883313356127
61,0.37090000688761526
62,0.24994658104545475
63,0.12412396030296652
64,0.2031745688220957
65,0.040604385806439255
66,0.06005541046808598
67,0.08884665548148907
68,0.09670171655173529
69,0.12848193285661885
70,0.025
71,0.03056759522858018
72,0.08628466176968944
73,0.07465153333789334
74,0.11249511335358951
75,0.042712759712617065
76,0.06599214728328008
77,0.07751813923155265
78,0.08174563797710284
79,0.08884724457859688
80,0.032689795570173506
81,0.049425537249556076
82,0.03425831338598892
83,0.05758590015889369
84,1.0199358154141474
85,0.7273489909343261
86,0.03957848208692901
87,0.15178189294989333
88,0.20245548073584407
89,0.09871015921251529
90,0.04043455348202363
91,0.10090773162046252
92,0.35917000012311956
93,1.445262036819672
94,0.08893995290011833
95,0.03965831175410698
96,0.04015124470903207
97,0.07909112990362868
98,0.03781881151335906
99,0.060266183794158996
100,0.06456139504896977
101,0.09967261843576589
102,0.1017049795781601
103,0.10713689849244669
104,0.05068748593912994
105,0.04520762774486024
106,0.3711084514506567
107,0.029013168948711417
108,0.07320941561360889
109,0.42858107141716184
110,0.10144489519567296
111,0.13661022483182542
112,0.13809520156276694
113,0.14348604004647447
114,0.04297481388433963
115,0.10952436083411982
116,0.055895367982143736
117,1.0673571331530347
118,0.15514124446763822
119,0.057713867073004535
120,0.03283731876563145
121,0.07008737877000155
122,0.06035190079888003
123,0.1343691001898329
124,0.05665937670257299
125,0.6752824735675085
126,0.10630251910078363
127,0.07569784962979298
128,0.10172645521905782
129,0.1060381887517808
130,0.12749397801838705
131,0.11187867189199352
132,0.06615703090266176
133,0.14220885300264302
134,0.09456292023208342
135,0.18805159003945876
136,0.13480116617386878
137,0.07169838416543219
138,0.2659495913227844
139,0.0855074915504241
140,0.03523848681524798
141,2.411774708470297
142,0.06137501845517919
143,0.06721959448876005
144,2.3577198473900722
145,0.04918879653510902
146,0.041411041713619624
147,0.08445605733434487
148,0.12938358994174665
149,0.1057612040879094
150,0.2618677691561232
151,0.10466675506675305
152,0.14028007082823926
153,0.1275606124873757
154,0.23125029421434012
155,0.27972262918171653
156,0.05919351118914807
157,0.06637024124033891
158,0.12352736162056055
159,0.26351425220859026
160,0.12905145859935901
161,0.052917532488348504
162,0.050500402520163544
163,0.08173192828076861
164,0.03291768341409608
165,0.14582131810275917
166,0.04824428936927042
167,0.06733764256267329
168,0.055524028151069556
169,0.10125185306635678
170,0.07500690815950402
171,0.07526260296914848
172,0.10977456720259568
173,0.10614673707301478
174,0.09763004840651436
175,0.09142415267761682
176,0.10529724182404424
177,0.11162432468674441
178,0.4054845976809132
179,0.07587290809318337
180,0.06304696047864818
181,0.4805899452779468
182,0.06235819633935922
183,0.05891525824869989
184,0.08707482628872527
185,0.025
186,0.025
187,0.07689958294606483
188,0.04737299215843649
189,0.15295670408409348
190,0.048582724547462014
191,0.03307840272317931
192,0.02953687163846995
193,0.08081481251296017
194,0.08114219674727403
195,0.05400672144019513
196,0.0512572704632397
197,0.09565369246388063
198,0.03809018794756871
199,0.08504443007185386
200,0.038620723352399654
201,0.4131338573086479
202,0.0941714776457431
203,0.18118665217740754
204,0.04674423019458253
205,0.06726587166894515
206,0.02993171134829135
207,0.10219423293426538
208,0.33772963892102414
209,0.38172644466350236
210,0.04467105244922395
211,0.05503846996935897
212,0.9526278236734202
213,0.8020409500242537
214,0.06644844192307303
215,0.025
216,0.07576993853366895
217,0.025306113603317512
218,0.06769279547080087
219,0.1286827437432405
220,0.10261399314599189
221,0.09534577605036455
222,0.12661347402858145
223,0.08619632201534888
224,0.4311680903657927
225,0.17066871469414735
226,0.09369359001379991
227,0.07713727707446556
228,0.03185272608280847
229,1.0243923665871897
230,0.047589730247850286
231,0.2862596966292348
232,0.2798741594034608
233,0.05459968322908572
234,0.05988569903625464
235,0.03327026541891931
236,0.885823519051911
237,0.9554630693515578
238,0.08477438436059238
239,0.05963665665016567
240,0.025
241,0.025
242,0.025
243,0.02540925952333732
244,0.08546498358677847
245,0.09619282218319529
246,0.059845607015129816
247,0.08524985403751964
248,0.05444199623333054
249,0.6007367245911269
250,0.13457223781396233
251,0.1434734613332677
252,0.08180404364506826
253,0.2935296990429994
254,0.09427375841627231
255,0.5257512575273035
256,0.20469844443463367
257,0.08984278658546982
258,0.037960160403414635
259,0.06876428358652217
260,1.5684423580769447
261,0.19501064511386257
262,0.10845502627577738
263,0.025093780430972885
264,0.08104628297881417
265,0.07126520423684908
266,0.09925789986141803
267,0.054411053546466234
268,0.08685742515121525
269,0.06455082106936424
270,0.12536125931767364
271,0.03265633230031242
272,0.06923187054688022
273,1.1215213663035914
274,0.19572008445998165
275,0.22433502164768118
276,0.0575044890077008
277,0.11643608099019924
278,0.11960495319061575
279,0.41152359556067886
280,0.06193346888865852
281,0.04321126347376943
282,0.04958582418224758
283,0.046975294726778506
284,0.10024157868634179
285,0.07122811204277985
286,0.03408879154970958
287,0.11053358474157887
288,0.0890634031986352
289,0.047381028516196355
290,0.10760424994795383
291,0.09375195488870634
292,0.09602240349383126
293,0.15087853545004237
294,0.15147933750716908
295,0.2542223950182127
296,0.6719924201010948
297,0.08660973341125806
298,0.055166845583969365
299,0.09199443706303287
300,0.8857092742741707
301,0.8868373535039686
302,0.12990366109597978
303,0.03359352793772659
304,0.12625660853377807
305,0.11645163795785798
306,0.07190912992077328
307,0.08329303761726126
308,0.10318811053287685
309,0.13774727634786038
310,0.053925134924374174
311,0.025
312,0.06760117322595365
313,0.05925103171446694
314,0.04674716335482677
315,0.07681325275032949
316,0.03312637815791129
317,0.109017076730741
318,0.5000771387966794
319,0.489073635326687
320,0.12444195398655596
321,0.0799645702792177
322,0.08289738147931291
323,0.11907342320828469
324,0.12452557298762612
325,0.0542369516405472
326,0.07974187875156458
327,0.06372754401269973
328,0.06669284998576779
329,0.3760569140884261
330,0.36319722179163483
331,0.14588190007622082
332,0.1314572203186226
333,0.1134658816296733
334,0.15494495034574038
335,0.05727918765532072
336,0.0952983339087789
337,0.11148409982011878
338,0.04757603265117187
339,0.45477821074108293
340,0.06164010405352745
341,0.10005581590053755
342,0.09655785732697837
343,0.0802342931162742
344,0.061914778315049615
345,0.6899327192937748
346,0.06157003388085852
347,0.11960223653640284
348,0.08284073086087577
349,0.038717730799679516
350,0.1513231485565425
351,0.04890017153731235
352,0.14902290712454283
353,0.10604798305181594
354,0.04661542923254939
355,0.06348217857831637
356,0.8905705350433972
357,1.9217578900044103
358,0.05604522755565283
359,0.0629399496560674
360,0.07348478447310915
361,0.07802954080716828
362,0.059684802644547015
363,0.0745557703674874
364,0.13001748832774332
365,0.07155819914231606
366,0.10579707027993732
367,0.025
368,0.1514958353144923
369,0.5647374086105954
370,0.22317877105059708
371,0.04607862360487858
372,0.38729143111176106
373,0.025
374,1.297687269960235
375,0.13147525943370353
376,0.09473104329841664
377,0.08635710583364471
378,0.06592460395531992
379,0.049850107950196926
380,0.05891363939499898
381,0.08784379313756124
382,0.061871417183902135
383,0.025
384,0.1118229330561688
385,0.10119559384732041
386,0.11929200771989198
387,0.06374629197064582
388,0.12804053266882287
389,0.09929848595677525
390,0.08651241108795904
391,0.058610524687589774
392,0.09312507164969405
393,0.6943953092530667
394,0.18345389719036984
395,0.05125634491449952
396,0.03144738805693148
397,0.1184829032347631
398,1.6055313038178534
399,0.053179502052161064
400,0.23743997770022812
401,0.0930854115935925
402,0.025
403,0.07756835275792325
404,0.5321527535877375
405,0.6358774309782843
406,0.04302687167985166
407,0.04568693268235404
408,0.0964205683645745
409,0.0932636852317805
410,0.062151775650446474
411,0.054693901019229565
412,0.11099028785353238
413,0.09180005726679827
414,0.1122191319021596
415,0.08530110115814282
416,0.04443164921834849
417,0.05840908070460172
418,0.18738216534693497
419,0.13821587587884307
420,0.5786571002129057
421,0.05965781980395295
422,0.3716458369729743
423,0.05754097745779567
424,0.03814163220245327
425,0.06376035230082422
426,0.047530846961080085
427,0.07918813008679712
428,0.05171006362490359
429,0.1028387034346744
430,0.10752093444114125
431,0.0532089351211722
432,0.05073787373804004
433,0.06066765728590707
434,0.04625225763018977
435,0.079264637942005
436,0.06483583376649606
437,0.0761251438591774
438,0.061314158574159575
439,0.18434383805748644
440,0.0317923187954559
441,0.06063540531595138
442,0.06076842697525523
443,0.23437787863862455
444,0.10947249124604591
445,0.3296281865671122
446,0.3003696070790384
447,0.8847228013378692
448,0.09053704876781012
449,0.03289413977727006
450,0.057162243618939346
451,0.08844047574066928
452,1.6908911211039366
453,0.1288214119070393
454,0.07212788881097121
455,0.10039429131171551
456,0.025
457,0.031884760304655195
458,0.08555006311690588
459,0.07773500771817621
460,0.07802872284194062
461,0.054714262128703776
462,0.19690004355472146
463,0.08990744756090095
464,0.1518910960468217
465,0.0787933705850308
466,0.06856304714378508
467,0.05368941617096563
468,0.06729152107284683
469,0.14623911196411932
470,0.21797923096712982
471,0.075306616262373
472,0.3593683250177716
473,0.10591199162275772
474,0.10226587513947272
475,0.14901147060493347
476,0.10014251513310149
477,0.06380030663143417
478,0.07958165725992204
479,0.14799413251966903
480,0.03130170556096791
481,0.09361118987340641
482,0.05665940247670483
483,0.07884153743702088
484,0.038496512143762575
485,0.059894281141188804
486,0.18583302778265537
487,0.10621619363310654
488,0.08305695623678042
489,0.05878458596270976
490,0.1267438296368004
491,0.11433185899638222
492,0.11450088263788613
493,0.12247778604812215
494,0.6892832798960713
495,0.15595264598968245
496,0.1339865047253745
497,0.029658446692898865
498,0.05140133597686079
499,0.06608559745168752
500,0.11525124749982393
501,2.3083369646330922
502,0.2121484476022773
503,0.09614716402727547
504,0.09928773022715431
505,0.1029892903659835
506,0.05495963536774756
507,0.07550272391281418
508,0.025
509,0.03065896648978543
510,0.06421080256829724
511,1.0646893155754986
512,0.6613868334740174
513,0.12263578500325084
514,0.0420442128873048
515,0.09755625297866258
516,0.2788758907044389
517,0.05974211429989102
518,0.10221741837399506
519,0.09998046831884273
520,0.6219885346869567
521,0.03537047652650895
522,0.038016270891425806
523,0.11873241841752731
524,0.11120409077145063
525,0.08024014758265524
526,0.06960804719186134
527,0.05159211037265555
528,0.07695126023874008
529,0.11207133347255326
530,0.09535848432929141
531,1.0347301718381101
532,0.11096284582911001
533,0.06755217338637888
534,0.05569303302893504
535,0.08631658735411993
536,0.053830980969549753
537,0.21719261866267037
538,0.08645918276011787
539,0.04965742987151879
540,0.07954068567271388
541,0.08064694694294296
542,1.0942117673724772
543,0.5029487139693347
544,0.19989831926592752
545,0.11128080301245388
546,0.030417829650635678
547,0.11208634860866186
548,0.07644639058983074
549,0.07389219067292646
550,0.1140413974818936
551,0.030611176894855846
552,0.09464213060820255
553,0.07505914272918536
554,0.07196771345184592
555,0.11241707911122836
556,0.09541546601480859
557,0.1198628134968206
558,0.4971195296234595
559,0.12967765415602467
560,0.2106432388495596
561,0.07472658328853718
562,0.0542968027061242
563,0.05559290025696526
564,0.045490514180402744
565,0.060684929888007194
566,0.1707843109632773
567,0.3718939532715363
568,0.9423928704302117
569,0.5337978976592703
570,0.029906675684885215
571,0.0682915219323815
572,0.11944229486984295
573,0.0859985661334747
574,0.09419086230069877
575,0.0600482746314686
576,0.08487082591335182
577,0.08283314148840978
578,0.05741863937521026
579,0.025
580,0.05227699880081984
581,0.1187925293875029
582,0.10785439029836016
583,0.09834628072202226
584,0.4038375195566636
585,0.15182133122793576
586,0.3219470544545143
587,0.060678220791387835
588,0.052318992591708975
589,0.11656465948141567
590,0.12210656355499681
591,0.04984975112711402
592,0.15237971518123547
593,0.16050159862571645
594,0.04593348460820671
595,0.08765853377345491
