Local time - DST,P
2015-03-14 13:10:00+00:00,582.83
2015-03-14 14:10:00+00:00,553.73
2015-03-14 15:10:00+00:00,421.29
2015-03-14 16:10:00+00:00,294.92
2015-03-14 17:10:00+00:00,110.33
2015-03-14 18:10:00+00:00,0.0
2015-03-14 19:10:00+00:00,0.0
2015-03-14 20:10:00+00:00,0.0
2015-03-14 21:10:00+00:00,0.0
2015-03-14 22:10:00+00:00,0.0
2015-03-14 23:10:00+00:00,0.0
2015-03-15 00:10:00+00:00,0.0
2015-03-15 01:10:00+00:00,0.0
2015-03-15 02:10:00+00:00,0.0
2015-03-15 03:10:00+00:00,0.0
2015-03-15 04:10:00+00:00,0.0
2015-03-15 05:10:00+00:00,0.0
2015-03-15 06:10:00+00:00,0.0
2015-03-15 07:10:00+00:00,39.77
2015-03-15 08:10:00+00:00,209.95
2015-03-15 09:10:00+00:00,393.17
2015-03-15 10:10:00+00:00,524.54
2015-03-15 11:10:00+00:00,611.35
2015-03-15 12:10:00+00:00,641.11
2015-03-15 13:10:00+00:00,632.43
2015-03-15 14:10:00+00:00,582.67
2015-03-15 15:10:00+00:00,448.56
2015-03-15 16:10:00+00:00,310.17
2015-03-15 17:10:00+00:00,111.39
2015-03-15 18:10:00+00:00,0.0
2015-03-15 19:10:00+00:00,0.0
2015-03-15 20:10:00+00:00,0.0
2015-03-15 21:10:00+00:00,0.0
2015-03-15 22:10:00+00:00,0.0
2015-03-15 23:10:00+00:00,0.0
2015-03-16 00:10:00+00:00,0.0
2015-03-16 01:10:00+00:00,0.0
2015-03-16 02:10:00+00:00,0.0
2015-03-16 03:10:00+00:00,0.0
2015-03-16 04:10:00+00:00,0.0
2015-03-16 05:10:00+00:00,0.0
2015-03-16 06:10:00+00:00,0.0
2015-03-16 07:10:00+00:00,35.3
2015-03-16 08:10:00+00:00,189.3
2015-03-16 09:10:00+00:00,317.17
2015-03-16 10:10:00+00:00,500.05
2015-03-16 11:10:00+00:00,584.27
2015-03-16 12:10:00+00:00,606.14
2015-03-16 13:10:00+00:00,469.9
2015-03-16 14:10:00+00:00,380.5
2015-03-16 15:10:00+00:00,413.05
2015-03-16 16:10:00+00:00,190.64
2015-03-16 17:10:00+00:00,43.82
2015-03-16 18:10:00+00:00,0.0
2015-03-16 19:10:00+00:00,0.0
2015-03-16 20:10:00+00:00,0.0
2015-03-16 21:10:00+00:00,0.0
2015-03-16 22:10:00+00:00,0.0
2015-03-16 23:10:00+00:00,0.0
2015-03-17 00:10:00+00:00,0.0
2015-03-17 01:10:00+00:00,0.0
2015-03-17 02:10:00+00:00,0.0
2015-03-17 03:10:00+00:00,0.0
2015-03-17 04:10:00+00:00,0.0
2015-03-17 05:10:00+00:00,0.0
2015-03-17 06:10:00+00:00,0.0
2015-03-17 07:10:00+00:00,9.91
2015-03-17 08:10:00+00:00,48.63
2015-03-17 09:10:00+00:00,51.34
2015-03-17 10:10:00+00:00,166.5
2015-03-17 11:10:00+00:00,111.18
2015-03-17 12:10:00+00:00,63.85
2015-03-17 13:10:00+00:00,59.34
2015-03-17 14:10:00+00:00,60.17
2015-03-17 15:10:00+00:00,87.28
2015-03-17 16:10:00+00:00,94.48
2015-03-17 17:10:00+00:00,42.25
2015-03-17 18:10:00+00:00,0.0
2015-03-17 19:10:00+00:00,0.0
2015-03-17 20:10:00+00:00,0.0
2015-03-17 21:10:00+00:00,0.0
2015-03-17 22:10:00+00:00,0.0
2015-03-17 23:10:00+00:00,0.0
2015-03-18 00:10:00+00:00,0.0
2015-03-18 01:10:00+00:00,0.0
2015-03-18 02:10:00+00:00,0.0
2015-03-18 03:10:00+00:00,0.0
2015-03-18 04:10:00+00:00,0.0
2015-03-18 05:10:00+00:00,0.0
2015-03-18 06:10:00+00:00,0.0
2015-03-18 07:10:00+00:00,55.08
2015-03-18 08:10:00+00:00,224.7
2015-03-18 09:10:00+00:00,402.34
2015-03-18 10:10:00+00:00,525.15
2015-03-18 11:10:00+00:00,592.36
2015-03-18 12:10:00+00:00,643.46
2015-03-18 13:10:00+00:00,616.22
2015-03-18 14:10:00+00:00,559.46
2015-03-18 15:10:00+00:00,280.23
2015-03-18 16:10:00+00:00,122.35
2015-03-18 17:10:00+00:00,76.51
2015-03-18 18:10:00+00:00,0.0
2015-03-18 19:10:00+00:00,0.0
2015-03-18 20:10:00+00:00,0.0
2015-03-18 21:10:00+00:00,0.0
2015-03-18 22:10:00+00:00,0.0
2015-03-18 23:10:00+00:00,0.0
2015-03-19 00:10:00+00:00,0.0
2015-03-19 01:10:00+00:00,0.0
2015-03-19 02:10:00+00:00,0.0
2015-03-19 03:10:00+00:00,0.0
2015-03-19 04:10:00+00:00,0.0
2015-03-19 05:10:00+00:00,0.0
2015-03-19 06:10:00+00:00,0.0
2015-03-19 07:10:00+00:00,62.25
2015-03-19 08:10:00+00:00,191.03
2015-03-19 09:10:00+00:00,300.15
2015-03-19 10:10:00+00:00,453.19
2015-03-19 11:10:00+00:00,579.07
2015-03-19 12:10:00+00:00,618.17
2015-03-19 13:10:00+00:00,630.74
2015-03-19 14:10:00+00:00,569.17
2015-03-19 15:10:00+00:00,434.7
2015-03-19 16:10:00+00:00,307.5
2015-03-19 17:10:00+00:00,126.45
2015-03-19 18:10:00+00:00,0.0
2015-03-19 19:10:00+00:00,0.0
2015-03-19 20:10:00+00:00,0.0
2015-03-19 21:10:00+00:00,0.0
2015-03-19 22:10:00+00:00,0.0
2015-03-19 23:10:00+00:00,0.0
2015-03-20 00:10:00+00:00,0.0
2015-03-20 01:10:00+00:00,0.0
2015-03-20 02:10:00+00:00,0.0
2015-03-20 03:10:00+00:00,0.0
2015-03-20 04:10:00+00:00,0.0
2015-03-20 05:10:00+00:00,0.0
2015-03-20 06:10:00+00:00,0.0
2015-03-20 07:10:00+00:00,60.42
2015-03-20 08:10:00+00:00,227.76
2015-03-20 09:10:00+00:00,428.05
2015-03-20 10:10:00+00:00,572.28
2015-03-20 11:10:00+00:00,652.98
2015-03-20 12:10:00+00:00,670.42
2015-03-20 13:10:00+00:00,630.45
2015-03-20 14:10:00+00:00,589.41
2015-03-20 15:10:00+00:00,474.83
2015-03-20 16:10:00+00:00,326.61
2015-03-20 17:10:00+00:00,134.14
2015-03-20 18:10:00+00:00,0.0
2015-03-20 19:10:00+00:00,0.0
2015-03-20 20:10:00+00:00,0.0
2015-03-20 21:10:00+00:00,0.0
2015-03-20 22:10:00+00:00,0.0
2015-03-20 23:10:00+00:00,0.0
2015-03-21 00:10:00+00:00,0.0
2015-03-21 01:10:00+00:00,0.0
2015-03-21 02:10:00+00:00,0.0
2015-03-21 03:10:00+00:00,0.0
2015-03-21 04:10:00+00:00,0.0
2015-03-21 05:10:00+00:00,0.0
2015-03-21 06:10:00+00:00,0.0
2015-03-21 07:10:00+00:00,28.8
2015-03-21 08:10:00+00:00,136.12
2015-03-21 09:10:00+00:00,237.3
2015-03-21 10:10:00+00:00,223.15
2015-03-21 11:10:00+00:00,157.82
2015-03-21 12:10:00+00:00,207.21
2015-03-21 13:10:00+00:00,201.43
2015-03-21 14:10:00+00:00,168.77
2015-03-21 15:10:00+00:00,126.36
2015-03-21 16:10:00+00:00,136.25
2015-03-21 17:10:00+00:00,37.35
2015-03-21 18:10:00+00:00,0.0
2015-03-21 19:10:00+00:00,0.0
2015-03-21 20:10:00+00:00,0.0
2015-03-21 21:10:00+00:00,0.0
2015-03-21 22:10:00+00:00,0.0
2015-03-21 23:10:00+00:00,0.0
2015-03-22 00:10:00+00:00,0.0
2015-03-22 01:10:00+00:00,0.0
2015-03-22 02:10:00+00:00,0.0
2015-03-22 03:10:00+00:00,0.0
2015-03-22 04:10:00+00:00,0.0
2015-03-22 05:10:00+00:00,0.0
2015-03-22 06:10:00+00:00,0.0
2015-03-22 07:10:00+00:00,24.7
2015-03-22 08:10:00+00:00,62.55
2015-03-22 09:10:00+00:00,105.99
2015-03-22 10:10:00+00:00,282.52
2015-03-22 11:10:00+00:00,475.8
2015-03-22 12:10:00+00:00,351.19
2015-03-22 13:10:00+00:00,450.56
2015-03-22 14:10:00+00:00,553.33
2015-03-22 15:10:00+00:00,393.52
2015-03-22 16:10:00+00:00,244.28
2015-03-22 17:10:00+00:00,124.92
2015-03-22 18:10:00+00:00,0.0
2015-03-22 19:10:00+00:00,0.0
2015-03-22 20:10:00+00:00,0.0
2015-03-22 21:10:00+00:00,0.0
2015-03-22 22:10:00+00:00,0.0
2015-03-22 23:10:00+00:00,0.0
2015-03-23 00:10:00+00:00,0.0
2015-03-23 01:10:00+00:00,0.0
2015-03-23 02:10:00+00:00,0.0
2015-03-23 03:10:00+00:00,0.0
2015-03-23 04:10:00+00:00,0.0
2015-03-23 05:10:00+00:00,0.0
2015-03-23 06:10:00+00:00,0.0
2015-03-23 07:10:00+00:00,80.14
2015-03-23 08:10:00+00:00,246.39
2015-03-23 09:10:00+00:00,459.17
2015-03-23 10:10:00+00:00,572.5
2015-03-23 11:10:00+00:00,635.58
2015-03-23 12:10:00+00:00,670.3
2015-03-23 13:10:00+00:00,650.36
2015-03-23 14:10:00+00:00,606.36
2015-03-23 15:10:00+00:00,484.44
2015-03-23 16:10:00+00:00,340.02
2015-03-23 17:10:00+00:00,144.85
2015-03-23 18:10:00+00:00,0.0
2015-03-23 19:10:00+00:00,0.0
2015-03-23 20:10:00+00:00,0.0
2015-03-23 21:10:00+00:00,0.0
2015-03-23 22:10:00+00:00,0.0
2015-03-23 23:10:00+00:00,0.0
2015-03-24 00:10:00+00:00,0.0
2015-03-24 01:10:00+00:00,0.0
2015-03-24 02:10:00+00:00,0.0
2015-03-24 03:10:00+00:00,0.0
2015-03-24 04:10:00+00:00,0.0
2015-03-24 05:10:00+00:00,0.0
2015-03-24 06:10:00+00:00,0.0
2015-03-24 07:10:00+00:00,84.72
2015-03-24 08:10:00+00:00,241.43
2015-03-24 09:10:00+00:00,188.24
2015-03-24 10:10:00+00:00,502.95
2015-03-24 11:10:00+00:00,613.73
2015-03-24 12:10:00+00:00,475.72
2015-03-24 13:10:00+00:00,327.12
2015-03-24 14:10:00+00:00,416.6
2015-03-24 15:10:00+00:00,342.5
2015-03-24 16:10:00+00:00,327.7
2015-03-24 17:10:00+00:00,126.7
2015-03-24 18:10:00+00:00,0.0
2015-03-24 19:10:00+00:00,0.0
2015-03-24 20:10:00+00:00,0.0
2015-03-24 21:10:00+00:00,0.0
2015-03-24 22:10:00+00:00,0.0
2015-03-24 23:10:00+00:00,0.0
2015-03-25 00:10:00+00:00,0.0
2015-03-25 01:10:00+00:00,0.0
2015-03-25 02:10:00+00:00,0.0
2015-03-25 03:10:00+00:00,0.0
2015-03-25 04:10:00+00:00,0.0
2015-03-25 05:10:00+00:00,0.0
2015-03-25 06:10:00+00:00,0.0
2015-03-25 07:10:00+00:00,40.68
2015-03-25 08:10:00+00:00,153.88
2015-03-25 09:10:00+00:00,325.01
2015-03-25 10:10:00+00:00,290.27
2015-03-25 11:10:00+00:00,339.76
2015-03-25 12:10:00+00:00,234.87
2015-03-25 13:10:00+00:00,173.03
2015-03-25 14:10:00+00:00,109.35
2015-03-25 15:10:00+00:00,135.99
2015-03-25 16:10:00+00:00,73.42
2015-03-25 17:10:00+00:00,37.78
2015-03-25 18:10:00+00:00,0.0
2015-03-25 19:10:00+00:00,0.0
2015-03-25 20:10:00+00:00,0.0
2015-03-25 21:10:00+00:00,0.0
2015-03-25 22:10:00+00:00,0.0
2015-03-25 23:10:00+00:00,0.0
2015-03-26 00:10:00+00:00,0.0
2015-03-26 01:10:00+00:00,0.0
2015-03-26 02:10:00+00:00,0.0
2015-03-26 03:10:00+00:00,0.0
2015-03-26 04:10:00+00:00,0.0
2015-03-26 05:10:00+00:00,0.0
2015-03-26 06:10:00+00:00,0.0
2015-03-26 07:10:00+00:00,60.58
2015-03-26 08:10:00+00:00,46.23
2015-03-26 09:10:00+00:00,39.5
2015-03-26 10:10:00+00:00,144.67
2015-03-26 11:10:00+00:00,100.41
2015-03-26 12:10:00+00:00,56.99
2015-03-26 13:10:00+00:00,133.59
2015-03-26 14:10:00+00:00,140.69
2015-03-26 15:10:00+00:00,50.35
2015-03-26 16:10:00+00:00,44.71
2015-03-26 17:10:00+00:00,8.33
2015-03-26 18:10:00+00:00,0.0
2015-03-26 19:10:00+00:00,0.0
2015-03-26 20:10:00+00:00,0.0
2015-03-26 21:10:00+00:00,0.0
2015-03-26 22:10:00+00:00,0.0
2015-03-26 23:10:00+00:00,0.0
2015-03-27 00:10:00+00:00,0.0
2015-03-27 01:10:00+00:00,0.0
2015-03-27 02:10:00+00:00,0.0
2015-03-27 03:10:00+00:00,0.0
2015-03-27 04:10:00+00:00,0.0
2015-03-27 05:10:00+00:00,0.0
2015-03-27 06:10:00+00:00,0.0
2015-03-27 07:10:00+00:00,19.37
2015-03-27 08:10:00+00:00,66.03
2015-03-27 09:10:00+00:00,146.19
2015-03-27 10:10:00+00:00,196.43
2015-03-27 11:10:00+00:00,237.15
2015-03-27 12:10:00+00:00,502.55
2015-03-27 13:10:00+00:00,189.63
2015-03-27 14:10:00+00:00,71.59
2015-03-27 15:10:00+00:00,225.8
2015-03-27 16:10:00+00:00,128.51
2015-03-27 17:10:00+00:00,48.41
2015-03-27 18:10:00+00:00,0.0
2015-03-27 19:10:00+00:00,0.0
2015-03-27 20:10:00+00:00,0.0
2015-03-27 21:10:00+00:00,0.0
2015-03-27 22:10:00+00:00,0.0
2015-03-27 23:10:00+00:00,0.0
2015-03-28 00:10:00+00:00,0.0
2015-03-28 01:10:00+00:00,0.0
2015-03-28 02:10:00+00:00,0.0
2015-03-28 03:10:00+00:00,0.0
2015-03-28 04:10:00+00:00,0.0
2015-03-28 05:10:00+00:00,0.0
2015-03-28 06:10:00+00:00,0.0
2015-03-28 07:10:00+00:00,110.39
2015-03-28 08:10:00+00:00,309.39
2015-03-28 09:10:00+00:00,485.91
2015-03-28 10:10:00+00:00,583.59
2015-03-28 11:10:00+00:00,698.76
2015-03-28 12:10:00+00:00,727.41
2015-03-28 13:10:00+00:00,710.11
2015-03-28 14:10:00+00:00,641.24
2015-03-28 15:10:00+00:00,516.4
2015-03-28 16:10:00+00:00,365.45
2015-03-28 17:10:00+00:00,162.43
2015-03-28 18:10:00+00:00,0.0
2015-03-28 19:10:00+00:00,0.0
2015-03-28 20:10:00+00:00,0.0
2015-03-28 21:10:00+00:00,0.0
2015-03-28 22:10:00+00:00,0.0
2015-03-28 23:10:00+00:00,0.0
2015-03-29 00:10:00+00:00,0.0
2015-03-29 01:10:00+00:00,0.0
2015-03-29 02:10:00+00:00,0.0
2015-03-29 03:10:00+00:00,0.0
2015-03-29 04:10:00+00:00,0.0
2015-03-29 05:10:00+00:00,0.0
2015-03-29 06:10:00+00:00,0.0
2015-03-29 07:10:00+00:00,0.0
2015-03-29 08:10:00+00:00,53.51
2015-03-29 09:10:00+00:00,295.66
2015-03-29 10:10:00+00:00,193.59
2015-03-29 11:10:00+00:00,140.0
2015-03-29 12:10:00+00:00,398.12
2015-03-29 13:10:00+00:00,526.48
2015-03-29 14:10:00+00:00,229.71
2015-03-29 15:10:00+00:00,76.67
2015-03-29 16:10:00+00:00,72.04
2015-03-29 17:10:00+00:00,64.92
2015-03-29 18:10:00+00:00,6.89
2015-03-29 19:10:00+00:00,0.0
2015-03-29 20:10:00+00:00,0.0
2015-03-29 21:10:00+00:00,0.0
2015-03-29 22:10:00+00:00,0.0
2015-03-29 23:10:00+00:00,0.0
2015-03-30 00:10:00+00:00,0.0
2015-03-30 01:10:00+00:00,0.0
2015-03-30 02:10:00+00:00,0.0
2015-03-30 03:10:00+00:00,0.0
2015-03-30 04:10:00+00:00,0.0
2015-03-30 05:10:00+00:00,0.0
2015-03-30 06:10:00+00:00,0.0
2015-03-30 07:10:00+00:00,0.0
2015-03-30 08:10:00+00:00,37.96
2015-03-30 09:10:00+00:00,54.34
2015-03-30 10:10:00+00:00,89.55
2015-03-30 11:10:00+00:00,62.97
2015-03-30 12:10:00+00:00,73.91
2015-03-30 13:10:00+00:00,114.87
2015-03-30 14:10:00+00:00,62.13
2015-03-30 15:10:00+00:00,96.96
2015-03-30 16:10:00+00:00,47.27
2015-03-30 17:10:00+00:00,32.75
2015-03-30 18:10:00+00:00,18.2
2015-03-30 19:10:00+00:00,0.0
2015-03-30 20:10:00+00:00,0.0
2015-03-30 21:10:00+00:00,0.0
2015-03-30 22:10:00+00:00,0.0
2015-03-30 23:10:00+00:00,0.0
2015-03-31 00:10:00+00:00,0.0
2015-03-31 01:10:00+00:00,0.0
2015-03-31 02:10:00+00:00,0.0
2015-03-31 03:10:00+00:00,0.0
2015-03-31 04:10:00+00:00,0.0
2015-03-31 05:10:00+00:00,0.0
2015-03-31 06:10:00+00:00,0.0
2015-03-31 07:10:00+00:00,0.0
2015-03-31 08:10:00+00:00,82.93
2015-03-31 09:10:00+00:00,185.07
2015-03-31 10:10:00+00:00,361.32
2015-03-31 11:10:00+00:00,601.94
2015-03-31 12:10:00+00:00,654.37
2015-03-31 13:10:00+00:00,411.69
2015-03-31 14:10:00+00:00,258.03
2015-03-31 15:10:00+00:00,99.15
2015-03-31 16:10:00+00:00,266.9
2015-03-31 17:10:00+00:00,191.48
2015-03-31 18:10:00+00:00,20.91
2015-03-31 19:10:00+00:00,0.0
2015-03-31 20:10:00+00:00,0.0
2015-03-31 21:10:00+00:00,0.0
2015-03-31 22:10:00+00:00,0.0
2015-03-31 23:10:00+00:00,0.0
2015-04-01 00:10:00+00:00,0.0
2015-04-01 01:10:00+00:00,0.0
2015-04-01 02:10:00+00:00,0.0
2015-04-01 03:10:00+00:00,0.0
2015-04-01 04:10:00+00:00,0.0
2015-04-01 05:10:00+00:00,0.0
2015-04-01 06:10:00+00:00,0.0
2015-04-01 07:10:00+00:00,0.0
2015-04-01 08:10:00+00:00,70.53
2015-04-01 09:10:00+00:00,68.09
2015-04-01 10:10:00+00:00,33.46
2015-04-01 11:10:00+00:00,133.04
2015-04-01 12:10:00+00:00,206.71
2015-04-01 13:10:00+00:00,418.89
2015-04-01 14:10:00+00:00,233.38
2015-04-01 15:10:00+00:00,115.81
2015-04-01 16:10:00+00:00,46.31
2015-04-01 17:10:00+00:00,168.24
2015-04-01 18:10:00+00:00,56.68
2015-04-01 19:10:00+00:00,14.2
2015-04-01 20:10:00+00:00,0.0
2015-04-01 21:10:00+00:00,0.0
2015-04-01 22:10:00+00:00,0.0
2015-04-01 23:10:00+00:00,0.0
2015-04-02 00:10:00+00:00,0.0
2015-04-02 01:10:00+00:00,0.0
2015-04-02 02:10:00+00:00,0.0
2015-04-02 03:10:00+00:00,0.0
2015-04-02 04:10:00+00:00,0.0
2015-04-02 05:10:00+00:00,0.0
2015-04-02 06:10:00+00:00,0.0
2015-04-02 07:10:00+00:00,0.0
2015-04-02 08:10:00+00:00,6.05
2015-04-02 09:10:00+00:00,29.57
2015-04-02 10:10:00+00:00,44.76
2015-04-02 11:10:00+00:00,41.1
2015-04-02 12:10:00+00:00,54.16
2015-04-02 13:10:00+00:00,59.0
2015-04-02 14:10:00+00:00,47.25
2015-04-02 15:10:00+00:00,44.85
2015-04-02 16:10:00+00:00,55.65
2015-04-02 17:10:00+00:00,34.44
2015-04-02 18:10:00+00:00,15.36
2015-04-02 19:10:00+00:00,0.95
2015-04-02 20:10:00+00:00,0.0
2015-04-02 21:10:00+00:00,0.0
2015-04-02 22:10:00+00:00,0.0
2015-04-02 23:10:00+00:00,0.0
2015-04-03 00:10:00+00:00,0.0
2015-04-03 01:10:00+00:00,0.0
2015-04-03 02:10:00+00:00,0.0
2015-04-03 03:10:00+00:00,0.0
2015-04-03 04:10:00+00:00,0.0
2015-04-03 05:10:00+00:00,0.0
2015-04-03 06:10:00+00:00,0.0
2015-04-03 07:10:00+00:00,1.98
2015-04-03 08:10:00+00:00,63.55
2015-04-03 09:10:00+00:00,190.82
2015-04-03 10:10:00+00:00,359.81
2015-04-03 11:10:00+00:00,463.94
2015-04-03 12:10:00+00:00,542.07
2015-04-03 13:10:00+00:00,622.28
2015-04-03 14:10:00+00:00,598.82
2015-04-03 15:10:00+00:00,563.28
2015-04-03 16:10:00+00:00,473.56
2015-04-03 17:10:00+00:00,330.37
2015-04-03 18:10:00+00:00,124.03
2015-04-03 19:10:00+00:00,15.18
2015-04-03 20:10:00+00:00,0.0
2015-04-03 21:10:00+00:00,0.0
2015-04-03 22:10:00+00:00,0.0
2015-04-03 23:10:00+00:00,0.0
2015-04-04 00:10:00+00:00,0.0
2015-04-04 01:10:00+00:00,0.0
2015-04-04 02:10:00+00:00,0.0
2015-04-04 03:10:00+00:00,0.0
2015-04-04 04:10:00+00:00,0.0
2015-04-04 05:10:00+00:00,0.0
2015-04-04 06:10:00+00:00,0.0
2015-04-04 07:10:00+00:00,0.54
2015-04-04 08:10:00+00:00,14.9
2015-04-04 09:10:00+00:00,113.79
2015-04-04 10:10:00+00:00,66.34
2015-04-04 11:10:00+00:00,185.61
2015-04-04 12:10:00+00:00,99.91
2015-04-04 13:10:00+00:00,107.43
2015-04-04 14:10:00+00:00,94.39
2015-04-04 15:10:00+00:00,133.06
2015-04-04 16:10:00+00:00,106.5
2015-04-04 17:10:00+00:00,53.95
2015-04-04 18:10:00+00:00,54.96
2015-04-04 19:10:00+00:00,4.65
2015-04-04 20:10:00+00:00,0.0
2015-04-04 21:10:00+00:00,0.0
2015-04-04 22:10:00+00:00,0.0
2015-04-04 23:10:00+00:00,0.0
2015-04-05 00:10:00+00:00,0.0
2015-04-05 01:10:00+00:00,0.0
2015-04-05 02:10:00+00:00,0.0
2015-04-05 03:10:00+00:00,0.0
2015-04-05 04:10:00+00:00,0.0
2015-04-05 05:10:00+00:00,0.0
2015-04-05 06:10:00+00:00,0.0
2015-04-05 07:10:00+00:00,0.0
2015-04-05 08:10:00+00:00,16.58
2015-04-05 09:10:00+00:00,42.02
2015-04-05 10:10:00+00:00,152.45
2015-04-05 11:10:00+00:00,216.89
2015-04-05 12:10:00+00:00,481.69
2015-04-05 13:10:00+00:00,571.17
2015-04-05 14:10:00+00:00,336.6
2015-04-05 15:10:00+00:00,387.01
2015-04-05 16:10:00+00:00,249.87
2015-04-05 17:10:00+00:00,131.74
2015-04-05 18:10:00+00:00,106.33
2015-04-05 19:10:00+00:00,18.93
2015-04-05 20:10:00+00:00,0.0
2015-04-05 21:10:00+00:00,0.0
2015-04-05 22:10:00+00:00,0.0
2015-04-05 23:10:00+00:00,0.0
2015-04-06 00:10:00+00:00,0.0
2015-04-06 01:10:00+00:00,0.0
2015-04-06 02:10:00+00:00,0.0
2015-04-06 03:10:00+00:00,0.0
2015-04-06 04:10:00+00:00,0.0
2015-04-06 05:10:00+00:00,0.0
2015-04-06 06:10:00+00:00,0.0
2015-04-06 07:10:00+00:00,0.0
2015-04-06 08:10:00+00:00,69.09
2015-04-06 09:10:00+00:00,183.46
2015-04-06 10:10:00+00:00,300.2
2015-04-06 11:10:00+00:00,173.2
2015-04-06 12:10:00+00:00,241.86
2015-04-06 13:10:00+00:00,276.32
2015-04-06 14:10:00+00:00,283.6
2015-04-06 15:10:00+00:00,161.37
2015-04-06 16:10:00+00:00,141.1
2015-04-06 17:10:00+00:00,73.28
2015-04-06 18:10:00+00:00,75.29
2015-04-06 19:10:00+00:00,5.96
2015-04-06 20:10:00+00:00,0.0
2015-04-06 21:10:00+00:00,0.0
2015-04-06 22:10:00+00:00,0.0
2015-04-06 23:10:00+00:00,0.0
2015-04-07 00:10:00+00:00,0.0
2015-04-07 01:10:00+00:00,0.0
2015-04-07 02:10:00+00:00,0.0
2015-04-07 03:10:00+00:00,0.0
2015-04-07 04:10:00+00:00,0.0
2015-04-07 05:10:00+00:00,0.0
2015-04-07 06:10:00+00:00,0.0
2015-04-07 07:10:00+00:00,1.5
2015-04-07 08:10:00+00:00,109.27
2015-04-07 09:10:00+00:00,240.41
2015-04-07 10:10:00+00:00,313.76
2015-04-07 11:10:00+00:00,405.91
2015-04-07 12:10:00+00:00,446.35
2015-04-07 13:10:00+00:00,484.39
2015-04-07 14:10:00+00:00,493.52
2015-04-07 15:10:00+00:00,510.01
2015-04-07 16:10:00+00:00,447.47
2015-04-07 17:10:00+00:00,331.26
2015-04-07 18:10:00+00:00,160.05
2015-04-07 19:10:00+00:00,27.2
2015-04-07 20:10:00+00:00,0.0
2015-04-07 21:10:00+00:00,0.0
2015-04-07 22:10:00+00:00,0.0
2015-04-07 23:10:00+00:00,0.0
2015-04-08 00:10:00+00:00,0.0
2015-04-08 01:10:00+00:00,0.0
2015-04-08 02:10:00+00:00,0.0
2015-04-08 03:10:00+00:00,0.0
2015-04-08 04:10:00+00:00,0.0
2015-04-08 05:10:00+00:00,0.0
2015-04-08 06:10:00+00:00,0.0
2015-04-08 07:10:00+00:00,10.78
2015-04-08 08:10:00+00:00,131.91
2015-04-08 09:10:00+00:00,314.88
2015-04-08 10:10:00+00:00,471.27
2015-04-08 11:10:00+00:00,577.3
2015-04-08 12:10:00+00:00,646.09
2015-04-08 13:10:00+00:00,675.35
2015-04-08 14:10:00+00:00,636.61
2015-04-08 15:10:00+00:00,613.4
2015-04-08 16:10:00+00:00,478.64
2015-04-08 17:10:00+00:00,361.01
2015-04-08 18:10:00+00:00,179.33
2015-04-08 19:10:00+00:00,28.42
2015-04-08 20:10:00+00:00,0.0
2015-04-08 21:10:00+00:00,0.0
2015-04-08 22:10:00+00:00,0.0
2015-04-08 23:10:00+00:00,0.0
2015-04-09 00:10:00+00:00,0.0
2015-04-09 01:10:00+00:00,0.0
2015-04-09 02:10:00+00:00,0.0
2015-04-09 03:10:00+00:00,0.0
2015-04-09 04:10:00+00:00,0.0
2015-04-09 05:10:00+00:00,0.0
2015-04-09 06:10:00+00:00,0.0
2015-04-09 07:10:00+00:00,11.96
2015-04-09 08:10:00+00:00,148.4
2015-04-09 09:10:00+00:00,346.73
2015-04-09 10:10:00+00:00,470.54
2015-04-09 11:10:00+00:00,522.09
2015-04-09 12:10:00+00:00,587.86
2015-04-09 13:10:00+00:00,629.98
2015-04-09 14:10:00+00:00,588.36
2015-04-09 15:10:00+00:00,514.35
2015-04-09 16:10:00+00:00,460.28
2015-04-09 17:10:00+00:00,347.45
2015-04-09 18:10:00+00:00,175.53
2015-04-09 19:10:00+00:00,28.94
2015-04-09 20:10:00+00:00,0.0
2015-04-09 21:10:00+00:00,0.0
2015-04-09 22:10:00+00:00,0.0
2015-04-09 23:10:00+00:00,0.0
2015-04-10 00:10:00+00:00,0.0
2015-04-10 01:10:00+00:00,0.0
2015-04-10 02:10:00+00:00,0.0
2015-04-10 03:10:00+00:00,0.0
2015-04-10 04:10:00+00:00,0.0
2015-04-10 05:10:00+00:00,0.0
2015-04-10 06:10:00+00:00,0.0
2015-04-10 07:10:00+00:00,13.32
2015-04-10 08:10:00+00:00,154.12
2015-04-10 09:10:00+00:00,350.08
2015-04-10 10:10:00+00:00,495.28
2015-04-10 11:10:00+00:00,587.48
2015-04-10 12:10:00+00:00,653.18
2015-04-10 13:10:00+00:00,669.48
2015-04-10 14:10:00+00:00,619.36
2015-04-10 15:10:00+00:00,546.99
2015-04-10 16:10:00+00:00,419.58
2015-04-10 17:10:00+00:00,319.53
2015-04-10 18:10:00+00:00,160.85
2015-04-10 19:10:00+00:00,28.01
2015-04-10 20:10:00+00:00,0.0
2015-04-10 21:10:00+00:00,0.0
2015-04-10 22:10:00+00:00,0.0
2015-04-10 23:10:00+00:00,0.0
2015-04-11 00:10:00+00:00,0.0
2015-04-11 01:10:00+00:00,0.0
2015-04-11 02:10:00+00:00,0.0
2015-04-11 03:10:00+00:00,0.0
2015-04-11 04:10:00+00:00,0.0
2015-04-11 05:10:00+00:00,0.0
2015-04-11 06:10:00+00:00,0.0
