Local time - DST,P
2015-04-04 20:10:00+00:00,0.0
2015-04-04 21:10:00+00:00,0.0
2015-04-04 22:10:00+00:00,0.0
2015-04-04 23:10:00+00:00,0.0
2015-04-05 00:10:00+00:00,0.0
2015-04-05 01:10:00+00:00,0.0
2015-04-05 02:10:00+00:00,0.0
2015-04-05 03:10:00+00:00,0.0
2015-04-05 04:10:00+00:00,0.0
2015-04-05 05:10:00+00:00,0.0
2015-04-05 06:10:00+00:00,0.0
2015-04-05 07:10:00+00:00,0.0
2015-04-05 08:10:00+00:00,17.66
2015-04-05 09:10:00+00:00,41.37
2015-04-05 10:10:00+00:00,125.1
2015-04-05 11:10:00+00:00,293.84
2015-04-05 12:10:00+00:00,212.66
2015-04-05 13:10:00+00:00,158.54
2015-04-05 14:10:00+00:00,452.98
2015-04-05 15:10:00+00:00,325.02
2015-04-05 16:10:00+00:00,247.24
2015-04-05 17:10:00+00:00,176.74
2015-04-05 18:10:00+00:00,140.83
2015-04-05 19:10:00+00:00,18.2
2015-04-05 20:10:00+00:00,0.0
2015-04-05 21:10:00+00:00,0.0
2015-04-05 22:10:00+00:00,0.0
2015-04-05 23:10:00+00:00,0.0
2015-04-06 00:10:00+00:00,0.0
2015-04-06 01:10:00+00:00,0.0
2015-04-06 02:10:00+00:00,0.0
2015-04-06 03:10:00+00:00,0.0
2015-04-06 04:10:00+00:00,0.0
2015-04-06 05:10:00+00:00,0.0
2015-04-06 06:10:00+00:00,0.0
2015-04-06 07:10:00+00:00,4.63
2015-04-06 08:10:00+00:00,141.58
2015-04-06 09:10:00+00:00,318.66
2015-04-06 10:10:00+00:00,500.16
2015-04-06 11:10:00+00:00,622.91
2015-04-06 12:10:00+00:00,632.69
2015-04-06 13:10:00+00:00,659.02
2015-04-06 14:10:00+00:00,704.48
2015-04-06 15:10:00+00:00,666.08
2015-04-06 16:10:00+00:00,396.61
2015-04-06 17:10:00+00:00,316.68
2015-04-06 18:10:00+00:00,189.74
2015-04-06 19:10:00+00:00,19.25
2015-04-06 20:10:00+00:00,0.0
2015-04-06 21:10:00+00:00,0.0
2015-04-06 22:10:00+00:00,0.0
2015-04-06 23:10:00+00:00,0.0
2015-04-07 00:10:00+00:00,0.0
2015-04-07 01:10:00+00:00,0.0
2015-04-07 02:10:00+00:00,0.0
2015-04-07 03:10:00+00:00,0.0
2015-04-07 04:10:00+00:00,0.0
2015-04-07 05:10:00+00:00,0.0
2015-04-07 06:10:00+00:00,0.0
2015-04-07 07:10:00+00:00,5.77
2015-04-07 08:10:00+00:00,151.48
2015-04-07 09:10:00+00:00,359.4
2015-04-07 10:10:00+00:00,493.18
2015-04-07 11:10:00+00:00,674.85
2015-04-07 12:10:00+00:00,668.33
2015-04-07 13:10:00+00:00,697.12
2015-04-07 14:10:00+00:00,756.82
2015-04-07 15:10:00+00:00,663.48
2015-04-07 16:10:00+00:00,562.61
2015-04-07 17:10:00+00:00,385.26
2015-04-07 18:10:00+00:00,187.25
2015-04-07 19:10:00+00:00,25.23
2015-04-07 20:10:00+00:00,0.0
2015-04-07 21:10:00+00:00,0.0
2015-04-07 22:10:00+00:00,0.0
2015-04-07 23:10:00+00:00,0.0
2015-04-08 00:10:00+00:00,0.0
2015-04-08 01:10:00+00:00,0.0
2015-04-08 02:10:00+00:00,0.0
2015-04-08 03:10:00+00:00,0.0
2015-04-08 04:10:00+00:00,0.0
2015-04-08 05:10:00+00:00,0.0
2015-04-08 06:10:00+00:00,0.0
2015-04-08 07:10:00+00:00,7.14
2015-04-08 08:10:00+00:00,153.12
2015-04-08 09:10:00+00:00,358.35
2015-04-08 10:10:00+00:00,517.31
2015-04-08 11:10:00+00:00,634.34
2015-04-08 12:10:00+00:00,715.66
2015-04-08 13:10:00+00:00,745.56
2015-04-08 14:10:00+00:00,725.76
2015-04-08 15:10:00+00:00,658.91
2015-04-08 16:10:00+00:00,539.04
2015-04-08 17:10:00+00:00,379.44
2015-04-08 18:10:00+00:00,181.85
2015-04-08 19:10:00+00:00,26.0
2015-04-08 20:10:00+00:00,0.0
2015-04-08 21:10:00+00:00,0.0
2015-04-08 22:10:00+00:00,0.0
2015-04-08 23:10:00+00:00,0.0
2015-04-09 00:10:00+00:00,0.0
2015-04-09 01:10:00+00:00,0.0
2015-04-09 02:10:00+00:00,0.0
2015-04-09 03:10:00+00:00,0.0
2015-04-09 04:10:00+00:00,0.0
2015-04-09 05:10:00+00:00,0.0
2015-04-09 06:10:00+00:00,0.0
2015-04-09 07:10:00+00:00,8.96
2015-04-09 08:10:00+00:00,156.22
2015-04-09 09:10:00+00:00,354.46
2015-04-09 10:10:00+00:00,519.62
2015-04-09 11:10:00+00:00,646.8
2015-04-09 12:10:00+00:00,727.05
2015-04-09 13:10:00+00:00,751.12
2015-04-09 14:10:00+00:00,729.57
2015-04-09 15:10:00+00:00,664.98
2015-04-09 16:10:00+00:00,547.36
2015-04-09 17:10:00+00:00,385.12
2015-04-09 18:10:00+00:00,191.39
2015-04-09 19:10:00+00:00,27.4
2015-04-09 20:10:00+00:00,0.0
2015-04-09 21:10:00+00:00,0.0
2015-04-09 22:10:00+00:00,0.0
2015-04-09 23:10:00+00:00,0.0
2015-04-10 00:10:00+00:00,0.0
2015-04-10 01:10:00+00:00,0.0
2015-04-10 02:10:00+00:00,0.0
2015-04-10 03:10:00+00:00,0.0
2015-04-10 04:10:00+00:00,0.0
2015-04-10 05:10:00+00:00,0.0
2015-04-10 06:10:00+00:00,0.0
2015-04-10 07:10:00+00:00,10.88
2015-04-10 08:10:00+00:00,161.78
2015-04-10 09:10:00+00:00,354.04
2015-04-10 10:10:00+00:00,513.63
2015-04-10 11:10:00+00:00,626.37
2015-04-10 12:10:00+00:00,698.32
2015-04-10 13:10:00+00:00,719.81
2015-04-10 14:10:00+00:00,683.16
2015-04-10 15:10:00+00:00,601.01
2015-04-10 16:10:00+00:00,528.61
2015-04-10 17:10:00+00:00,366.98
2015-04-10 18:10:00+00:00,178.78
2015-04-10 19:10:00+00:00,28.7
2015-04-10 20:10:00+00:00,0.0
2015-04-10 21:10:00+00:00,0.0
2015-04-10 22:10:00+00:00,0.0
2015-04-10 23:10:00+00:00,0.0
2015-04-11 00:10:00+00:00,0.0
2015-04-11 01:10:00+00:00,0.0
2015-04-11 02:10:00+00:00,0.0
2015-04-11 03:10:00+00:00,0.0
2015-04-11 04:10:00+00:00,0.0
2015-04-11 05:10:00+00:00,0.0
2015-04-11 06:10:00+00:00,0.0
2015-04-11 07:10:00+00:00,4.68
2015-04-11 08:10:00+00:00,96.68
2015-04-11 09:10:00+00:00,206.9
2015-04-11 10:10:00+00:00,211.81
2015-04-11 11:10:00+00:00,282.08
2015-04-11 12:10:00+00:00,321.99
2015-04-11 13:10:00+00:00,271.67
2015-04-11 14:10:00+00:00,418.32
2015-04-11 15:10:00+00:00,402.43
2015-04-11 16:10:00+00:00,351.08
2015-04-11 17:10:00+00:00,294.07
2015-04-11 18:10:00+00:00,128.44
2015-04-11 19:10:00+00:00,29.31
2015-04-11 20:10:00+00:00,0.0
2015-04-11 21:10:00+00:00,0.0
2015-04-11 22:10:00+00:00,0.0
2015-04-11 23:10:00+00:00,0.0
2015-04-12 00:10:00+00:00,0.0
2015-04-12 01:10:00+00:00,0.0
2015-04-12 02:10:00+00:00,0.0
2015-04-12 03:10:00+00:00,0.0
2015-04-12 04:10:00+00:00,0.0
2015-04-12 05:10:00+00:00,0.0
2015-04-12 06:10:00+00:00,0.0
2015-04-12 07:10:00+00:00,13.84
2015-04-12 08:10:00+00:00,156.25
2015-04-12 09:10:00+00:00,356.83
2015-04-12 10:10:00+00:00,529.46
2015-04-12 11:10:00+00:00,639.03
2015-04-12 12:10:00+00:00,721.55
2015-04-12 13:10:00+00:00,746.18
2015-04-12 14:10:00+00:00,733.84
2015-04-12 15:10:00+00:00,662.77
2015-04-12 16:10:00+00:00,526.64
2015-04-12 17:10:00+00:00,359.14
2015-04-12 18:10:00+00:00,193.9
2015-04-12 19:10:00+00:00,31.75
2015-04-12 20:10:00+00:00,0.0
2015-04-12 21:10:00+00:00,0.0
2015-04-12 22:10:00+00:00,0.0
2015-04-12 23:10:00+00:00,0.0
2015-04-13 00:10:00+00:00,0.0
2015-04-13 01:10:00+00:00,0.0
2015-04-13 02:10:00+00:00,0.0
2015-04-13 03:10:00+00:00,0.0
2015-04-13 04:10:00+00:00,0.0
2015-04-13 05:10:00+00:00,0.0
2015-04-13 06:10:00+00:00,0.0
2015-04-13 07:10:00+00:00,15.97
2015-04-13 08:10:00+00:00,157.84
2015-04-13 09:10:00+00:00,361.81
2015-04-13 10:10:00+00:00,516.93
2015-04-13 11:10:00+00:00,616.99
2015-04-13 12:10:00+00:00,697.53
2015-04-13 13:10:00+00:00,723.95
2015-04-13 14:10:00+00:00,714.61
2015-04-13 15:10:00+00:00,649.52
2015-04-13 16:10:00+00:00,541.94
2015-04-13 17:10:00+00:00,354.22
2015-04-13 18:10:00+00:00,166.87
2015-04-13 19:10:00+00:00,33.15
2015-04-13 20:10:00+00:00,0.0
2015-04-13 21:10:00+00:00,0.0
2015-04-13 22:10:00+00:00,0.0
2015-04-13 23:10:00+00:00,0.0
2015-04-14 00:10:00+00:00,0.0
2015-04-14 01:10:00+00:00,0.0
2015-04-14 02:10:00+00:00,0.0
2015-04-14 03:10:00+00:00,0.0
2015-04-14 04:10:00+00:00,0.0
2015-04-14 05:10:00+00:00,0.0
2015-04-14 06:10:00+00:00,0.0
2015-04-14 07:10:00+00:00,17.25
2015-04-14 08:10:00+00:00,164.63
2015-04-14 09:10:00+00:00,351.2
2015-04-14 10:10:00+00:00,499.62
2015-04-14 11:10:00+00:00,600.88
2015-04-14 12:10:00+00:00,683.26
2015-04-14 13:10:00+00:00,685.83
2015-04-14 14:10:00+00:00,634.41
2015-04-14 15:10:00+00:00,585.02
2015-04-14 16:10:00+00:00,484.53
2015-04-14 17:10:00+00:00,296.36
2015-04-14 18:10:00+00:00,140.89
2015-04-14 19:10:00+00:00,32.97
2015-04-14 20:10:00+00:00,0.0
2015-04-14 21:10:00+00:00,0.0
2015-04-14 22:10:00+00:00,0.0
2015-04-14 23:10:00+00:00,0.0
2015-04-15 00:10:00+00:00,0.0
2015-04-15 01:10:00+00:00,0.0
2015-04-15 02:10:00+00:00,0.0
2015-04-15 03:10:00+00:00,0.0
2015-04-15 04:10:00+00:00,0.0
2015-04-15 05:10:00+00:00,0.0
2015-04-15 06:10:00+00:00,0.0
2015-04-15 07:10:00+00:00,21.76
2015-04-15 08:10:00+00:00,174.45
2015-04-15 09:10:00+00:00,363.67
2015-04-15 10:10:00+00:00,520.35
2015-04-15 11:10:00+00:00,629.43
2015-04-15 12:10:00+00:00,705.68
2015-04-15 13:10:00+00:00,741.07
2015-04-15 14:10:00+00:00,724.75
2015-04-15 15:10:00+00:00,651.28
2015-04-15 16:10:00+00:00,545.9
2015-04-15 17:10:00+00:00,393.49
2015-04-15 18:10:00+00:00,203.24
2015-04-15 19:10:00+00:00,36.99
2015-04-15 20:10:00+00:00,0.0
2015-04-15 21:10:00+00:00,0.0
2015-04-15 22:10:00+00:00,0.0
2015-04-15 23:10:00+00:00,0.0
2015-04-16 00:10:00+00:00,0.0
2015-04-16 01:10:00+00:00,0.0
2015-04-16 02:10:00+00:00,0.0
2015-04-16 03:10:00+00:00,0.0
2015-04-16 04:10:00+00:00,0.0
2015-04-16 05:10:00+00:00,0.0
2015-04-16 06:10:00+00:00,0.0
2015-04-16 07:10:00+00:00,2.9
2015-04-16 08:10:00+00:00,116.33
2015-04-16 09:10:00+00:00,177.48
2015-04-16 10:10:00+00:00,372.38
2015-04-16 11:10:00+00:00,590.3
2015-04-16 12:10:00+00:00,701.41
2015-04-16 13:10:00+00:00,719.71
2015-04-16 14:10:00+00:00,722.36
2015-04-16 15:10:00+00:00,569.34
2015-04-16 16:10:00+00:00,361.13
2015-04-16 17:10:00+00:00,293.85
2015-04-16 18:10:00+00:00,194.9
2015-04-16 19:10:00+00:00,23.76
2015-04-16 20:10:00+00:00,0.0
2015-04-16 21:10:00+00:00,0.0
2015-04-16 22:10:00+00:00,0.0
2015-04-16 23:10:00+00:00,0.0
2015-04-17 00:10:00+00:00,0.0
2015-04-17 01:10:00+00:00,0.0
2015-04-17 02:10:00+00:00,0.0
2015-04-17 03:10:00+00:00,0.0
2015-04-17 04:10:00+00:00,0.0
2015-04-17 05:10:00+00:00,0.0
2015-04-17 06:10:00+00:00,0.0
2015-04-17 07:10:00+00:00,14.59
2015-04-17 08:10:00+00:00,118.49
2015-04-17 09:10:00+00:00,217.62
2015-04-17 10:10:00+00:00,158.34
2015-04-17 11:10:00+00:00,319.27
2015-04-17 12:10:00+00:00,49.11
2015-04-17 13:10:00+00:00,71.83
2015-04-17 14:10:00+00:00,52.9
2015-04-17 15:10:00+00:00,43.32
2015-04-17 16:10:00+00:00,312.55
2015-04-17 17:10:00+00:00,352.87
2015-04-17 18:10:00+00:00,194.65
2015-04-17 19:10:00+00:00,33.2
2015-04-17 20:10:00+00:00,0.0
2015-04-17 21:10:00+00:00,0.0
2015-04-17 22:10:00+00:00,0.0
2015-04-17 23:10:00+00:00,0.0
2015-04-18 00:10:00+00:00,0.0
2015-04-18 01:10:00+00:00,0.0
2015-04-18 02:10:00+00:00,0.0
2015-04-18 03:10:00+00:00,0.0
2015-04-18 04:10:00+00:00,0.0
2015-04-18 05:10:00+00:00,0.0
2015-04-18 06:10:00+00:00,0.0
2015-04-18 07:10:00+00:00,8.94
2015-04-18 08:10:00+00:00,27.0
2015-04-18 09:10:00+00:00,250.37
2015-04-18 10:10:00+00:00,388.86
2015-04-18 11:10:00+00:00,567.31
2015-04-18 12:10:00+00:00,262.19
2015-04-18 13:10:00+00:00,228.2
2015-04-18 14:10:00+00:00,80.26
2015-04-18 15:10:00+00:00,395.35
2015-04-18 16:10:00+00:00,471.52
2015-04-18 17:10:00+00:00,267.97
2015-04-18 18:10:00+00:00,198.2
2015-04-18 19:10:00+00:00,35.98
2015-04-18 20:10:00+00:00,0.0
2015-04-18 21:10:00+00:00,0.0
2015-04-18 22:10:00+00:00,0.0
2015-04-18 23:10:00+00:00,0.0
2015-04-19 00:10:00+00:00,0.0
2015-04-19 01:10:00+00:00,0.0
2015-04-19 02:10:00+00:00,0.0
2015-04-19 03:10:00+00:00,0.0
2015-04-19 04:10:00+00:00,0.0
2015-04-19 05:10:00+00:00,0.0
2015-04-19 06:10:00+00:00,0.0
2015-04-19 07:10:00+00:00,27.7
2015-04-19 08:10:00+00:00,86.91
2015-04-19 09:10:00+00:00,176.6
2015-04-19 10:10:00+00:00,445.95
2015-04-19 11:10:00+00:00,594.32
2015-04-19 12:10:00+00:00,725.55
2015-04-19 13:10:00+00:00,668.21
2015-04-19 14:10:00+00:00,445.76
2015-04-19 15:10:00+00:00,302.48
2015-04-19 16:10:00+00:00,180.31
2015-04-19 17:10:00+00:00,79.42
2015-04-19 18:10:00+00:00,46.92
2015-04-19 19:10:00+00:00,23.22
2015-04-19 20:10:00+00:00,0.0
2015-04-19 21:10:00+00:00,0.0
2015-04-19 22:10:00+00:00,0.0
2015-04-19 23:10:00+00:00,0.0
2015-04-20 00:10:00+00:00,0.0
2015-04-20 01:10:00+00:00,0.0
2015-04-20 02:10:00+00:00,0.0
2015-04-20 03:10:00+00:00,0.0
2015-04-20 04:10:00+00:00,0.0
2015-04-20 05:10:00+00:00,0.0
2015-04-20 06:10:00+00:00,0.0
2015-04-20 07:10:00+00:00,34.29
2015-04-20 08:10:00+00:00,203.19
2015-04-20 09:10:00+00:00,394.76
2015-04-20 10:10:00+00:00,555.11
2015-04-20 11:10:00+00:00,674.43
2015-04-20 12:10:00+00:00,753.41
2015-04-20 13:10:00+00:00,776.17
2015-04-20 14:10:00+00:00,757.56
2015-04-20 15:10:00+00:00,687.59
2015-04-20 16:10:00+00:00,568.35
2015-04-20 17:10:00+00:00,404.98
2015-04-20 18:10:00+00:00,215.6
2015-04-20 19:10:00+00:00,44.86
2015-04-20 20:10:00+00:00,0.0
2015-04-20 21:10:00+00:00,0.0
2015-04-20 22:10:00+00:00,0.0
2015-04-20 23:10:00+00:00,0.0
2015-04-21 00:10:00+00:00,0.0
2015-04-21 01:10:00+00:00,0.0
2015-04-21 02:10:00+00:00,0.0
2015-04-21 03:10:00+00:00,0.0
2015-04-21 04:10:00+00:00,0.0
2015-04-21 05:10:00+00:00,0.0
2015-04-21 06:10:00+00:00,0.0
2015-04-21 07:10:00+00:00,36.42
2015-04-21 08:10:00+00:00,204.15
2015-04-21 09:10:00+00:00,392.89
2015-04-21 10:10:00+00:00,549.68
2015-04-21 11:10:00+00:00,658.55
2015-04-21 12:10:00+00:00,724.98
2015-04-21 13:10:00+00:00,745.41
2015-04-21 14:10:00+00:00,732.04
2015-04-21 15:10:00+00:00,669.01
2015-04-21 16:10:00+00:00,560.92
2015-04-21 17:10:00+00:00,406.45
2015-04-21 18:10:00+00:00,216.19
2015-04-21 19:10:00+00:00,46.69
2015-04-21 20:10:00+00:00,0.0
2015-04-21 21:10:00+00:00,0.0
2015-04-21 22:10:00+00:00,0.0
2015-04-21 23:10:00+00:00,0.0
2015-04-22 00:10:00+00:00,0.0
2015-04-22 01:10:00+00:00,0.0
2015-04-22 02:10:00+00:00,0.0
2015-04-22 03:10:00+00:00,0.0
2015-04-22 04:10:00+00:00,0.0
2015-04-22 05:10:00+00:00,0.0
2015-04-22 06:10:00+00:00,0.0
2015-04-22 07:10:00+00:00,38.62
2015-04-22 08:10:00+00:00,206.34
2015-04-22 09:10:00+00:00,390.05
2015-04-22 10:10:00+00:00,541.88
2015-04-22 11:10:00+00:00,636.19
2015-04-22 12:10:00+00:00,719.53
2015-04-22 13:10:00+00:00,755.06
2015-04-22 14:10:00+00:00,741.88
2015-04-22 15:10:00+00:00,623.51
2015-04-22 16:10:00+00:00,521.07
2015-04-22 17:10:00+00:00,411.28
2015-04-22 18:10:00+00:00,178.48
2015-04-22 19:10:00+00:00,47.09
2015-04-22 20:10:00+00:00,0.0
2015-04-22 21:10:00+00:00,0.0
2015-04-22 22:10:00+00:00,0.0
2015-04-22 23:10:00+00:00,0.0
2015-04-23 00:10:00+00:00,0.0
2015-04-23 01:10:00+00:00,0.0
2015-04-23 02:10:00+00:00,0.0
2015-04-23 03:10:00+00:00,0.0
2015-04-23 04:10:00+00:00,0.0
2015-04-23 05:10:00+00:00,0.0
2015-04-23 06:10:00+00:00,0.0
2015-04-23 07:10:00+00:00,35.44
2015-04-23 08:10:00+00:00,44.33
2015-04-23 09:10:00+00:00,367.38
2015-04-23 10:10:00+00:00,544.54
2015-04-23 11:10:00+00:00,502.12
2015-04-23 12:10:00+00:00,751.66
2015-04-23 13:10:00+00:00,462.21
2015-04-23 14:10:00+00:00,336.04
2015-04-23 15:10:00+00:00,239.2
2015-04-23 16:10:00+00:00,159.38
2015-04-23 17:10:00+00:00,220.87
2015-04-23 18:10:00+00:00,202.81
2015-04-23 19:10:00+00:00,37.59
2015-04-23 20:10:00+00:00,0.0
2015-04-23 21:10:00+00:00,0.0
2015-04-23 22:10:00+00:00,0.0
2015-04-23 23:10:00+00:00,0.0
2015-04-24 00:10:00+00:00,0.0
2015-04-24 01:10:00+00:00,0.0
2015-04-24 02:10:00+00:00,0.0
2015-04-24 03:10:00+00:00,0.0
2015-04-24 04:10:00+00:00,0.0
2015-04-24 05:10:00+00:00,0.0
2015-04-24 06:10:00+00:00,0.0
2015-04-24 07:10:00+00:00,22.05
2015-04-24 08:10:00+00:00,180.94
2015-04-24 09:10:00+00:00,296.77
2015-04-24 10:10:00+00:00,391.39
2015-04-24 11:10:00+00:00,514.94
2015-04-24 12:10:00+00:00,237.93
2015-04-24 13:10:00+00:00,218.16
2015-04-24 14:10:00+00:00,360.33
2015-04-24 15:10:00+00:00,315.15
2015-04-24 16:10:00+00:00,323.19
2015-04-24 17:10:00+00:00,285.46
2015-04-24 18:10:00+00:00,211.2
2015-04-24 19:10:00+00:00,43.87
2015-04-24 20:10:00+00:00,0.0
2015-04-24 21:10:00+00:00,0.0
2015-04-24 22:10:00+00:00,0.0
2015-04-24 23:10:00+00:00,0.0
2015-04-25 00:10:00+00:00,0.0
2015-04-25 01:10:00+00:00,0.0
2015-04-25 02:10:00+00:00,0.0
2015-04-25 03:10:00+00:00,0.0
2015-04-25 04:10:00+00:00,0.0
2015-04-25 05:10:00+00:00,0.0
2015-04-25 06:10:00+00:00,0.0
2015-04-25 07:10:00+00:00,37.56
2015-04-25 08:10:00+00:00,170.8
2015-04-25 09:10:00+00:00,354.41
2015-04-25 10:10:00+00:00,494.48
2015-04-25 11:10:00+00:00,599.23
2015-04-25 12:10:00+00:00,342.27
2015-04-25 13:10:00+00:00,522.1
2015-04-25 14:10:00+00:00,344.14
2015-04-25 15:10:00+00:00,306.92
2015-04-25 16:10:00+00:00,508.55
2015-04-25 17:10:00+00:00,347.2
2015-04-25 18:10:00+00:00,222.79
2015-04-25 19:10:00+00:00,53.64
2015-04-25 20:10:00+00:00,0.0
2015-04-25 21:10:00+00:00,0.0
2015-04-25 22:10:00+00:00,0.0
2015-04-25 23:10:00+00:00,0.0
2015-04-26 00:10:00+00:00,0.0
2015-04-26 01:10:00+00:00,0.0
2015-04-26 02:10:00+00:00,0.0
2015-04-26 03:10:00+00:00,0.0
2015-04-26 04:10:00+00:00,0.0
2015-04-26 05:10:00+00:00,0.0
2015-04-26 06:10:00+00:00,0.0
2015-04-26 07:10:00+00:00,1.36
2015-04-26 08:10:00+00:00,35.42
2015-04-26 09:10:00+00:00,60.13
2015-04-26 10:10:00+00:00,350.95
2015-04-26 11:10:00+00:00,427.78
2015-04-26 12:10:00+00:00,553.15
2015-04-26 13:10:00+00:00,357.27
2015-04-26 14:10:00+00:00,468.51
2015-04-26 15:10:00+00:00,437.13
2015-04-26 16:10:00+00:00,370.02
2015-04-26 17:10:00+00:00,323.64
2015-04-26 18:10:00+00:00,119.62
2015-04-26 19:10:00+00:00,5.61
2015-04-26 20:10:00+00:00,0.0
2015-04-26 21:10:00+00:00,0.0
2015-04-26 22:10:00+00:00,0.0
2015-04-26 23:10:00+00:00,0.0
2015-04-27 00:10:00+00:00,0.0
2015-04-27 01:10:00+00:00,0.0
2015-04-27 02:10:00+00:00,0.0
2015-04-27 03:10:00+00:00,0.0
2015-04-27 04:10:00+00:00,0.0
2015-04-27 05:10:00+00:00,0.0
2015-04-27 06:10:00+00:00,0.0
2015-04-27 07:10:00+00:00,40.63
2015-04-27 08:10:00+00:00,78.18
2015-04-27 09:10:00+00:00,115.44
2015-04-27 10:10:00+00:00,365.04
2015-04-27 11:10:00+00:00,396.9
2015-04-27 12:10:00+00:00,126.55
2015-04-27 13:10:00+00:00,115.16
2015-04-27 14:10:00+00:00,124.15
2015-04-27 15:10:00+00:00,79.09
2015-04-27 16:10:00+00:00,46.39
2015-04-27 17:10:00+00:00,43.37
2015-04-27 18:10:00+00:00,21.57
2015-04-27 19:10:00+00:00,35.42
2015-04-27 20:10:00+00:00,0.0
2015-04-27 21:10:00+00:00,0.0
2015-04-27 22:10:00+00:00,0.0
2015-04-27 23:10:00+00:00,0.0
2015-04-28 00:10:00+00:00,0.0
2015-04-28 01:10:00+00:00,0.0
2015-04-28 02:10:00+00:00,0.0
2015-04-28 03:10:00+00:00,0.0
2015-04-28 04:10:00+00:00,0.0
2015-04-28 05:10:00+00:00,0.0
2015-04-28 06:10:00+00:00,0.0
2015-04-28 07:10:00+00:00,41.42
2015-04-28 08:10:00+00:00,148.57
2015-04-28 09:10:00+00:00,228.71
2015-04-28 10:10:00+00:00,361.19
2015-04-28 11:10:00+00:00,488.03
2015-04-28 12:10:00+00:00,187.97
2015-04-28 13:10:00+00:00,169.43
2015-04-28 14:10:00+00:00,165.56
2015-04-28 15:10:00+00:00,161.66
2015-04-28 16:10:00+00:00,131.93
2015-04-28 17:10:00+00:00,152.51
2015-04-28 18:10:00+00:00,219.7
2015-04-28 19:10:00+00:00,37.78
2015-04-28 20:10:00+00:00,0.0
2015-04-28 21:10:00+00:00,0.0
2015-04-28 22:10:00+00:00,0.0
2015-04-28 23:10:00+00:00,0.0
2015-04-29 00:10:00+00:00,0.0
2015-04-29 01:10:00+00:00,0.0
2015-04-29 02:10:00+00:00,0.0
2015-04-29 03:10:00+00:00,0.0
2015-04-29 04:10:00+00:00,0.0
2015-04-29 05:10:00+00:00,0.0
2015-04-29 06:10:00+00:00,0.0
2015-04-29 07:10:00+00:00,54.58
2015-04-29 08:10:00+00:00,230.7
2015-04-29 09:10:00+00:00,395.12
2015-04-29 10:10:00+00:00,534.17
2015-04-29 11:10:00+00:00,543.23
2015-04-29 12:10:00+00:00,652.44
2015-04-29 13:10:00+00:00,688.19
2015-04-29 14:10:00+00:00,630.49
2015-04-29 15:10:00+00:00,623.57
2015-04-29 16:10:00+00:00,447.98
2015-04-29 17:10:00+00:00,37.66
2015-04-29 18:10:00+00:00,20.42
2015-04-29 19:10:00+00:00,5.61
2015-04-29 20:10:00+00:00,0.0
2015-04-29 21:10:00+00:00,0.0
2015-04-29 22:10:00+00:00,0.0
2015-04-29 23:10:00+00:00,0.0
2015-04-30 00:10:00+00:00,0.0
2015-04-30 01:10:00+00:00,0.0
2015-04-30 02:10:00+00:00,0.0
2015-04-30 03:10:00+00:00,0.0
2015-04-30 04:10:00+00:00,0.0
2015-04-30 05:10:00+00:00,0.0
2015-04-30 06:10:00+00:00,0.0
2015-04-30 07:10:00+00:00,24.77
2015-04-30 08:10:00+00:00,89.93
2015-04-30 09:10:00+00:00,69.8
2015-04-30 10:10:00+00:00,129.69
2015-04-30 11:10:00+00:00,103.89
2015-04-30 12:10:00+00:00,273.41
2015-04-30 13:10:00+00:00,428.35
2015-04-30 14:10:00+00:00,64.54
2015-04-30 15:10:00+00:00,597.99
2015-04-30 16:10:00+00:00,417.98
2015-04-30 17:10:00+00:00,308.36
2015-04-30 18:10:00+00:00,236.97
2015-04-30 19:10:00+00:00,58.76
2015-04-30 20:10:00+00:00,0.0
2015-04-30 21:10:00+00:00,0.0
2015-04-30 22:10:00+00:00,0.0
2015-04-30 23:10:00+00:00,0.0
2015-05-01 00:10:00+00:00,0.0
2015-05-01 01:10:00+00:00,0.0
2015-05-01 02:10:00+00:00,0.0
2015-05-01 03:10:00+00:00,0.0
2015-05-01 04:10:00+00:00,0.0
2015-05-01 05:10:00+00:00,0.0
2015-05-01 06:10:00+00:00,0.0
2015-05-01 07:10:00+00:00,30.93
2015-05-01 08:10:00+00:00,217.55
2015-05-01 09:10:00+00:00,304.94
2015-05-01 10:10:00+00:00,498.74
2015-05-01 11:10:00+00:00,695.45
2015-05-01 12:10:00+00:00,730.37
2015-05-01 13:10:00+00:00,716.59
2015-05-01 14:10:00+00:00,683.06
2015-05-01 15:10:00+00:00,472.06
2015-05-01 16:10:00+00:00,569.36
2015-05-01 17:10:00+00:00,166.49
2015-05-01 18:10:00+00:00,37.18
2015-05-01 19:10:00+00:00,7.43
2015-05-01 20:10:00+00:00,0.0
2015-05-01 21:10:00+00:00,0.0
2015-05-01 22:10:00+00:00,0.0
2015-05-01 23:10:00+00:00,0.0
2015-05-02 00:10:00+00:00,0.0
2015-05-02 01:10:00+00:00,0.0
2015-05-02 02:10:00+00:00,0.0
2015-05-02 03:10:00+00:00,0.0
2015-05-02 04:10:00+00:00,0.0
2015-05-02 05:10:00+00:00,0.0
2015-05-02 06:10:00+00:00,0.0
2015-05-02 07:10:00+00:00,15.6
2015-05-02 08:10:00+00:00,68.32
2015-05-02 09:10:00+00:00,232.84
2015-05-02 10:10:00+00:00,513.59
2015-05-02 11:10:00+00:00,434.23
2015-05-02 12:10:00+00:00,451.08
2015-05-02 13:10:00+00:00,555.66
