,0
0,0.23331340003145612
1,0.20560850195556943
2,0.14588732387159933
3,0.16053312628450184
4,0.1309432955807202
5,0.15140207239831652
6,0.15672838148646806
7,0.13947666713048124
8,0.16391377114478858
9,0.28874069263563784
10,0.9415495807840701
11,0.5231654417630671
12,0.14810039989335233
13,0.20624769602093582
14,0.15969975983179915
15,0.3493092825626508
16,0.27707833055825903
17,0.06205463674355571
18,0.08305557516477288
19,0.18269845875579774
20,0.43657463021481324
21,0.12673255118280166
22,0.031039651629828493
23,0.11707534594369833
24,0.04697577653950406
25,2.5310799536546575
26,0.19344622381314555
27,0.02966731084229429
28,0.3016874870931863
29,0.15034591676383857
30,0.2350133573913996
31,0.22120104993975212
32,0.556053236649229
33,0.5503384847137652
34,0.24396257274622205
35,0.16148383680247008
36,0.15856421466143103
37,0.10029023706536819
38,0.09534026544592626
39,0.1777555822260386
40,0.10873672832560036
41,0.26225186274445506
42,0.04266835244216657
43,0.12540655319896626
44,0.23104834411486525
45,0.6141051272274866
46,0.22990940543506677
47,0.19080151358982161
48,0.10586960282711554
49,0.1057323473895024
50,0.14486139610923068
51,0.11681374156315755
52,0.24365930663299523
53,0.057634086278697955
54,0.17202343774394896
55,0.22219336584697003
56,0.1298874727393914
57,0.08556964071663936
58,0.1379447563797825
59,0.19758660753925436
60,0.2148756948853134
61,0.1195434478266433
62,0.15435789774489084
63,0.29861045113471313
64,0.31559784242639316
65,0.20346765129214728
66,0.1045468209735751
67,0.23316186756749213
68,0.21344900708565345
69,0.22862239630771233
70,0.14565172115120406
71,0.10363836153612407
72,0.1204588464826628
73,0.2080152342000026
74,0.07399446253572001
75,0.20235638080096463
76,0.08200036046955915
77,0.10011690411153754
78,0.29784440116327354
79,0.05264334971701793
80,0.13001670402752474
81,0.2186190664795332
82,0.38068717284404446
83,0.33358964022469473
84,0.0940438161683701
85,0.13128511412043214
86,0.1862126969400473
87,0.1738309030177022
88,0.339447409153332
89,0.07115196429633355
90,0.08735880952536479
91,0.18678057492861583
92,0.22506250484279897
93,0.20775886899968748
94,0.09733570349441019
95,0.23425604392409333
96,0.25721420475438356
97,0.16089640336666305
98,2.439708395734861
99,0.14060904182798636
100,0.17602760915042856
101,0.06017104059498494
102,0.19558861460048474
103,0.13064973902566224
104,0.30164140294725583
105,0.22933549799454125
106,0.4917948913065209
107,0.4040827702717474
108,0.25003088425780456
109,0.21374447557455836
110,0.08859543322422095
111,0.15642924340015413
112,0.39314673706243664
113,0.487480100014808
114,0.11693687745141772
115,0.2026338461824111
116,0.38170675186614206
117,0.23229469965257943
118,0.1524861560028955
119,0.2470098948627496
120,0.2076629933605538
121,0.054431629273247975
122,0.1753651811982554
123,0.054944727672017975
124,2.9138132104323224
125,0.12403246959390479
126,0.1647484539734429
127,0.18318392591142146
128,0.21198636796164777
129,0.19394221856458438
130,0.167611064615677
131,0.2255843018453329
132,0.26847439804215023
133,0.26050103533248015
134,0.3203162130751026
135,0.20990933887261023
136,1.8226636576481035
137,0.3182659661989219
138,3.0
139,0.9998589376013759
140,0.30447265728144995
141,0.5754130945404391
142,0.3033186666909022
