,0
0,0.23002359095202804
1,0.10455734276068016
2,0.08376203124823223
3,0.07299898426861648
4,0.07130448932967931
5,0.10461939833329059
6,0.11964871147873683
7,0.04585532685716127
8,0.1249552106457526
9,0.0191495573932544
10,0.0
11,0.0
12,0.056104986047316
13,0.10806060897707132
14,0.8073632903951127
15,0.8868093636757927
16,0.1259941269853157
17,0.02783828639906939
18,0.0
19,0.0067689997952025075
20,0.061939823683938515
21,0.044508196359636334
22,0.06036332797124855
23,0.09659163971256367
24,0.13002987624775164
25,0.123793926818232
26,0.03923404876163466
27,0.08621008143833854
28,0.13429165899706103
29,0.05956713784948625
30,0.08861113937426757
31,0.06715382566651326
32,0.0900606469403787
33,0.08130337414538681
34,0.03470259175620531
35,0.4435414286099595
36,0.14713794854748433
37,0.16258263262800632
38,0.0007762230909948917
39,0.060443868912788655
40,0.005397752780792596
41,0.02873053976855696
42,0.0
43,0.03289221008321848
44,0.05363837305969502
45,0.04937926097842148
46,0.05735179885693887
47,0.009743118391297349
48,0.12255965107812261
49,0.11239006172964092
50,0.05766081088562258
51,0.12833990393741862
52,0.13018220381054635
53,0.05767652816424793
54,0.058647807580934526
55,0.0412880983160797
56,0.0
57,0.16152415128148145
58,0.191043991885045
59,0.055172426583660034
60,0.702923111026299
61,0.015782582356497828
62,0.029947365502464587
63,0.12385781169180304
64,0.08236043537043447
65,0.0253292575573154
66,0.017230929403243396
67,0.07466398734725335
68,1.2711932550816132
69,0.44082860424157677
70,0.06698952686266893
71,1.275488255848483
72,0.12259873397044582
73,0.1619586039989304
74,0.031756474628416485
75,0.06921905250652098
76,0.10491678153785525
77,0.09979074500427448
78,0.06612062009417329
79,0.05500403322697539
80,0.07474487897042463
81,0.2952838205465471
82,0.044114273566623854
83,0.022960526477890292
84,0.08025170809238065
85,0.11778435604432744
86,0.22533322137081352
87,0.0
88,0.36654616846227694
89,0.14069502179807014
90,0.008337761684934997
91,0.05077839705193522
92,0.06787429768136247
93,0.038188855448769744
94,0.0644214727106829
95,0.07061399359944102
96,0.046466733022991716
97,0.08448060080050954
98,0.05696525216458886
99,0.03403630822489549
100,1.450906406947596
101,0.13993401884231244
102,0.0985121255593144
103,0.10366029132448322
104,0.18165389918035357
105,0.9746831300936134
106,0.2421341679190022
107,0.0
108,0.0
109,0.06975952983223135
110,0.5751529707338443
111,0.1023706310100123
112,0.053014578844504875
113,0.017774046918337
114,0.021054295622158548
115,0.05366488269979004
116,0.033626409169413646
117,0.06893325703870788
118,0.05072093561604834
119,0.057834733370051045
120,0.07873931110872119
121,1.5390842335648531
122,0.06814555947894896
123,0.10015890843361676
124,0.10621615735014694
125,0.8863278977121073
126,0.5857901460532267
127,0.10975765446405492
128,1.0412636629868155
129,0.054405357571911075
130,0.07245521381730309
131,0.09820380348723759
132,0.08620753806684417
133,1.6986223243832006
134,0.03814008194315408
135,0.08945973218961684
136,0.12080780714776972
137,0.4046514103927348
138,0.05061245299702462
139,0.1034124429730415
140,0.06690429051197361
141,0.06945633743325441
142,0.04835056862536585
143,0.09796495114352927
144,0.10719659655439359
145,0.050168328466548645
146,0.12289659871729412
147,0.7853052179289509
148,0.990048337531513
149,0.13706420063296948
150,0.46577530389090127
151,0.6342369388099345
152,0.12464363096536629
153,0.14273425093521486
154,0.18732815483610013
155,0.14794023946882895
156,0.2078164453063671
157,0.14963970296634357
158,0.07020350377367093
159,0.06306403735394871
160,0.05457728564347454
161,0.08556250571884474
162,0.13779798128765705
163,0.1345762612340355
164,0.3844624932472587
165,0.31549165945319596
166,0.15064947115147975
167,0.13365631485782087
168,0.1534865642219899
169,0.10190045696260713
170,0.1242175829551653
171,0.12835117217208739
172,0.16468786203073288
173,0.16128593907173772
174,0.12534489514091787
175,0.03991086086746546
176,0.06182843375975225
177,0.02958851264007565
178,0.09076842714594899
179,1.0453943540381192
180,0.048285128219998065
181,0.0012243845280075008
182,0.445111761513729
183,0.0
184,0.00851868294135942
185,0.2054486418026367
186,0.03950194497441656
187,0.03181655057090658
188,1.42609501717513
189,0.3261583348602324
190,0.0452746757870464
191,0.13364643636441156
192,0.14332304008839195
193,1.8942997466710705
194,0.06873242420598569
195,0.03389835038432449
196,0.09603128826043301
197,0.1227120022319584
198,0.13006461453719873
199,0.02242697324283153
200,0.10202804195020031
201,0.018260716068065418
202,0.1577158977621691
203,0.025413532579939325
204,0.00790223113064794
205,0.0635140218776691
206,0.4597458557411992
207,0.0
208,0.9597613585363548
209,0.41464198953408915
210,0.004810052118075843
211,0.04488603121989976
212,0.06210706920434478
213,0.028705555215922586
214,0.043499183388433685
215,0.04044048559630341
216,0.11849333441053274
217,0.11814694195832179
218,0.14126961028933416
219,0.1696283215878976
220,0.09575184534922188
221,0.1521259016507285
222,2.9540916991059336
223,0.2645171589418645
224,0.050770377149700056
225,0.08525902670989613
226,0.029584519185021845
227,0.0
228,0.012451519518207329
229,0.0
230,0.05244252006833633
231,0.4140221357314399
232,0.2638401401572975
233,0.0
234,0.0
235,0.05322298740093601
236,1.3743796370290968
237,0.34056860606714123
238,0.049101807901471714
239,0.1389492505463732
240,0.14589077607776352
241,0.11936049023937148
242,0.13314488073112288
243,0.14064876778580132
244,0.15061701234348362
245,0.09974761584834493
246,0.16180622056918434
247,0.0648189664399233
248,0.02485114313407627
249,0.0
250,0.47456445861459307
251,0.6265009359084912
252,1.2065263191983921
253,0.1488848809580832
254,0.02154801617835129
255,0.014330523102443406
256,0.07924380478034493
257,0.08750031877273189
258,0.04642302787389143
259,0.04819060707383973
260,0.4145605282107204
261,1.3588609503316977
262,0.030272409405434676
263,0.10107140496590589
264,0.04799199028533259
265,0.16994396011875146
266,0.13391543568217407
267,0.06136977353415363
268,0.11509359064848299
269,0.12893043485541236
270,0.08056396369633499
271,0.05930846697743385
272,0.1274598581470852
273,1.0828324340558615
274,0.34598426547860167
275,0.0007543456009930297
276,0.04118123766015015
277,0.04641768866321247
278,0.001068593285721793
279,0.008638975571057125
280,0.2602114295449734
281,0.0
282,0.0
283,0.0
284,1.0421311785235008
285,0.07906513709463646
286,0.0386129835898068
287,0.034638245702993654
288,1.890318294679906
289,0.0926991374286975
290,0.0879014809201821
291,0.12959703462198835
292,0.10961145595493976
293,0.6861156870182968
294,0.19253288615939662
295,0.05373370871720201
296,0.05200648979190049
297,0.0692167536493471
298,0.08847213165335435
299,0.08363338932120447
300,0.13791510197749787
301,0.078028845593139
302,0.07380996874966159
303,0.09173876842388333
304,0.15348437123026423
305,0.11106469065924274
306,0.04343076688076358
307,1.5636570905521594
308,0.14705071335204614
309,0.06295058463545307
310,0.4959839849543851
311,0.33123057546243384
312,0.12923049136484824
313,0.1264059888477626
314,0.09278668313363633
315,0.04992790425987117
316,0.134116315961591
317,0.57245779805647
318,0.09325612742090796
319,0.10623237344804068
320,0.24801374218948147
321,0.4150439946777168
322,3.0
323,0.8176727252190243
324,0.12466122177944267
325,0.1008929599608691
326,0.49408358345391284
327,0.20082774620092725
328,0.25220205573366916
329,0.054843035089623925
330,0.04312383190618257
331,0.04627345586210427
332,0.10098677232984316
333,0.16935489826616926
334,0.040932796297042565
335,0.12404112507138185
336,0.11408941330144014
337,0.14511558306825192
338,0.07668021962247103
339,0.12190477245522388
340,0.17126404566916548
341,0.08302179871275325
342,0.06648103172933154
343,0.03177704758563054
344,0.015006585364490538
345,0.20833986397497728
346,0.0
347,0.029052616891982033
348,0.0
349,0.0
350,0.3365125523813691
351,1.9372496607078695
352,0.21647612507299657
353,0.07220142873699738
354,0.012192352343566845
355,0.07145855236247345
356,0.1208863821296673
357,0.07328560352794215
358,0.05378368823345029
359,0.04730865273093734
360,0.07986445734394094
361,0.12044830762172717
362,0.06077155181533303
363,0.15994017272588285
364,0.06113692719185829
365,0.0559559293605917
366,0.08686038252643648
367,0.07675992672622264
368,0.008282874975315789
369,0.05214342840070949
370,0.06446748275006177
371,0.18969701623797275
372,0.0
373,0.07395174388073823
374,0.1522554027831062
375,0.1796903702236978
376,0.10584575885871364
377,0.2850064170989409
378,0.21482936049011456
379,0.07815167265679111
380,0.03345375415588273
381,0.04781842796152973
382,0.061780009045148
383,0.042353157268133046
384,0.15631122846291157
385,0.0967821010226749
386,0.0490451547570133
387,0.15398291410518017
388,0.1398884147052724
389,0.05371088882866518
390,0.14004874997074251
391,0.0492158281451644
392,0.07977231644124437
393,0.4626796099065805
394,0.040555578916663615
395,0.046611769146813545
396,0.03530905528477418
397,0.08352308079359919
398,0.07769734383324144
399,0.06977684352631572
400,0.0
401,0.0
402,0.0
403,0.0
404,0.0
405,0.0
406,0.0
407,0.0
408,0.0
409,0.026958228821011412
410,0.15620858046875657
411,0.10973449979861483
412,0.09626344885769247
413,0.10663082196702903
414,0.11567900299842468
415,0.06920872520289449
416,0.7722514453765486
417,0.7911368045489793
418,0.034529744385498815
419,0.1486136579738583
420,0.42881865448346346
421,0.0
422,0.40187919923936066
423,0.5062340977205585
424,0.03632789209620903
425,0.049268897593403825
426,0.0
427,0.035358652422243106
428,0.06219524343489269
429,0.0633735861071998
430,0.07428813756828358
431,0.10015225148917394
432,0.060139994919236904
433,0.1171505431532569
434,0.09668529946255007
435,0.14553811939900205
436,0.12313422292635824
437,0.10149737099162892
438,0.15101842493608694
439,0.05370851318311032
440,0.03339779870766059
441,0.025821261024567006
442,0.012926051059974353
443,0.02874589502445699
444,0.05623328801799144
445,0.03974157060170611
446,0.09845712924672026
447,0.4304467093284389
448,0.41353746802249053
449,0.007709547268168769
450,0.027512161228608067
451,0.06420967389269702
452,0.0736778147058075
453,0.0557155751776332
454,0.0483443846125019
455,0.08654042294320444
456,0.06869500495305939
457,0.06640303344809105
458,0.0869580585981296
459,0.10210943840694109
460,0.059117736908958024
461,0.33744290128337096
462,0.12106611076977067
463,0.16214314782615125
464,0.16266939808115435
465,0.05238728277243678
466,0.0750677789234418
467,0.6154662384224622
468,0.037262544777104466
469,0.06887180812482661
470,0.06949666495829634
471,0.06386170702316529
472,0.08739484847651348
473,0.05436621551893394
474,0.053794626787448035
475,0.03556211816967099
476,0.0845038703348275
477,0.03992598232639592
478,0.06775084599618654
479,0.06650918920468454
480,0.11367075621522076
481,0.14898347068796355
482,0.15183223184481473
483,0.10808751815803395
484,0.15295734086289592
485,0.08144555998370223
486,1.0633679460101786
487,0.19787497477538796
488,0.12860215118683826
489,0.06467060223528098
490,0.09349025228640655
491,0.10495718611526605
492,0.13314950649844914
493,0.17202776659574037
494,0.08637422225995042
495,0.16830855116180038
496,0.6572976359454243
497,0.24556386639999556
498,0.13139726299685967
499,0.16372387277543787
500,0.09564409050447437
501,0.14264486613401484
502,0.11852435656524499
503,0.026759821811774588
504,0.06843970885082973
505,0.08694181074829319
506,0.13242445113679063
507,0.04506763584322303
508,0.06853906634519112
509,0.12463001514580674
510,0.0730118389621848
511,0.07725508976773757
512,0.0
513,0.08346698334999703
514,0.8790343506282884
515,0.49429900348955713
