,0
0,0.10984541095313449
1,0.06196414158265305
2,0.12873315204900398
3,0.03364714795322926
4,0.052731068715107
5,0.09397468853405584
6,0.11944210206023208
7,0.19028935122452947
8,0.12771557127213196
9,0.8945764608365406
10,0.30240178255158007
11,0.294887481966457
12,0.19746269017259566
13,0.10951627861176914
14,0.30660217244555943
15,0.2685396422385875
16,0.3172774082793793
17,0.11818450032308517
18,0.3239353534355445
19,0.0
20,0.6480356888844109
21,0.5142851427485828
22,0.5251673635447268
23,2.530118378871513
24,0.060485589559276305
25,0.15208571462368833
26,0.04233294393334876
27,1.019528773286742
28,0.1141010804844217
29,0.16181369333997492
30,0.034190941448131625
31,1.793748346233554
32,0.32514346715609177
33,0.31421811083313317
34,0.2754112862469915
35,0.15283059198139812
36,0.17860326652809447
37,0.2409168310188706
38,0.12852634432422436
39,0.2974742508161765
40,0.23381758445842646
41,0.22472916986244607
42,0.1852525622148578
43,0.0
44,0.36260572641885735
45,2.1576852682801335
46,0.4387354501948083
47,0.05122402476454501
48,0.11448710823167607
49,0.13096480590847576
50,0.10514371705577148
51,0.07116302322825664
52,0.16490083366933692
53,0.18394111692701862
54,0.09761255127910237
55,0.0
56,0.0
57,0.0
58,0.0
59,0.0
60,0.0
61,0.0
62,0.0
63,0.16381024953902107
64,0.11183405229836524
65,0.3528511059212309
66,0.2898855655281516
67,0.0
68,0.24538002885265353
69,1.4269558943258163
70,0.8224698342717089
71,0.17252707753864535
72,1.3504578207461726
73,0.7893619218296669
74,0.09299611164016697
75,0.08653408402899879
76,0.1426834785752871
77,0.10058087531574092
78,0.20829341781773947
79,0.384054252783386
80,0.2556496127961753
81,0.1819882330356188
82,0.06875043112192467
83,0.3014484662653234
84,3.0
85,0.08581308879082228
86,0.22185119684745955
87,0.14301685076264115
88,0.2543032489007159
89,0.2481405197312202
90,0.2215864865794359
91,0.0
92,1.6783146480864062
93,0.9410619071031388
94,0.08077044646858983
95,0.042281053396261745
96,0.15222307420167466
97,0.13738707751734508
98,0.08012960561060202
99,0.12072567432551957
100,0.13833728756842634
101,0.07277555997235999
102,0.050604208911316305
103,0.872327376734522
104,0.1377262655684857
105,0.2492516778042869
106,0.23221897302799172
107,0.12814206501688394
