,0
0,0.09811966408579334
1,0.1287367680275966
2,0.09108028778897113
3,0.13452644420879073
4,0.06287622552867617
5,0.09300719158950557
6,0.1289468797854873
7,0.2765486280655498
8,1.1720294015269905
9,0.30267757781193505
10,0.061936790924239454
11,0.0706842827977492
12,0.05386262462350743
13,0.43279338475095724
14,0.06949384898228746
15,0.11313526027979437
16,0.20973668258385678
17,0.14523718472541364
18,0.17862070379316813
19,0.43857878043164256
20,1.8769474779732171
21,0.0
22,0.0
23,0.0
24,0.0
25,0.0
26,0.0
27,0.0
28,0.0
29,0.0
30,0.0
31,0.0
32,0.0
33,1.0018954721762847
34,0.5889300146720252
35,0.4435373188818692
36,0.9449083958241847
37,0.372451587950763
38,0.12416560596564383
39,0.1324159563268458
40,0.13207032574656236
41,0.06819759405393429
42,0.035627423398984365
43,0.0
44,1.8735481149662847
45,1.634555188994445
46,0.0
47,0.0
48,0.0
49,0.0
50,0.3700124225261501
51,0.07562869930140047
52,0.06835111448386139
53,0.11948049503128615
54,0.1748507270964074
55,0.0
56,0.026101125627340474
57,0.9528967469344667
58,0.26186857165999694
59,0.15787108708829228
60,0.17736590332829005
61,0.1203540670187405
62,0.13633675419454497
63,0.23035608336227253
64,0.457585354446585
65,1.252333585964565
66,0.46001614355876597
67,1.557395626043234
68,1.2752044913432248
69,0.0
70,0.0
71,0.0
72,0.0
73,0.0
74,0.0
75,0.0
76,0.0
77,0.0
78,0.0
79,0.0
80,0.15891267016099556
81,0.6388290468995129
82,0.23286167938744134
83,0.10169894031985692
84,0.15135492668710757
85,0.40131405163372263
86,0.8886267632720106
87,0.21182540971226757
88,0.9660417097341192
89,0.5436120609267627
90,0.17513783045963308
91,0.1290630042558264
92,3.0
93,0.0
94,0.0
95,0.0
96,0.0
97,0.07509676182393027
98,0.07888566167286408
99,0.1154900915493579
100,0.0985822868251033
101,0.10772072625867668
102,0.2759578882854649
103,0.5452395224377071
104,0.660752957976267
105,0.3900975034334115
106,0.17282937920068064
107,0.37818264846353444
108,0.07004700718774111
109,0.11956010297152758
110,0.09294226154192681
111,0.15555819704970922
112,0.08343685754505197
113,0.1875748482910972
114,0.5528099744027803
115,0.5643107327265304
116,0.2932942979690243
117,0.9939023317535686
118,0.0003060472991813501
119,0.139768622992922
120,0.026463840034319428
121,0.013682413513327824
122,0.08964204817112964
123,0.07146011790144027
124,0.07926917075620113
125,0.12215363962956051
126,0.39096285901916344
127,0.7170955215296375
128,0.34449241208591463
129,0.0
130,0.0
131,0.0
132,0.0
133,0.0
134,0.7082255007862249
135,0.0
136,0.07082974706809833
137,0.11501678441393609
138,0.0
139,0.012742099374503803
140,0.2594401747540974
141,0.23035804549614067
142,0.0
143,0.17416942327466978
144,0.11139201150149523
145,0.18255988093594466
146,0.07056652842214405
147,0.0859902041068299
148,0.11895539848429604
149,0.29521889033124676
150,0.4339933401847603
151,0.2405549732225425
152,0.09006136094284692
153,0.3235420920768741
154,0.9165166553651287
155,0.3728410440433614
156,0.13734886095995413
157,0.1516132466902409
158,0.10175132837935007
159,0.21601821720415385
160,0.3220166909905232
161,1.17726280419292
162,0.1910443426595874
163,0.3526001850584226
164,1.483882943569909
165,0.4172485325678075
166,0.10765104345569955
167,0.12775105726062375
168,0.29064609268958363
169,0.12014963985363623
170,0.12120230702889172
171,0.13700108442589914
172,1.2977293312066356
173,0.1472867971724973
174,0.17747992753692776
175,0.0
176,0.0
177,0.0
178,0.0
179,0.0
180,0.025506767996074042
